Frequency (Hz)	Level (dB)
46.875000	-47.809349
93.750000	-54.409294
140.625000	-62.163124
187.500000	-65.015228
234.375000	-64.727943
281.250000	-65.449760
328.125000	-65.996658
375.000000	-66.216286
421.875000	-66.878136
468.750000	-67.797958
515.625000	-68.119926
562.500000	-68.397446
609.375000	-69.098648
656.250000	-69.718208
703.125000	-70.003616
750.000000	-69.906319
796.875000	-70.189400
843.750000	-70.459160
890.625000	-70.457542
937.500000	-70.446365
984.375000	-71.044724
1031.250000	-71.344551
1078.125000	-71.270103
1125.000000	-71.644371
1171.875000	-72.005394
1218.750000	-72.474884
1265.625000	-72.445183
1312.500000	-72.879898
1359.375000	-73.354172
1406.250000	-73.474648
1453.125000	-74.038460
1500.000000	-74.377678
1546.875000	-74.230576
1593.750000	-74.679214
1640.625000	-75.330978
1687.500000	-75.458710
1734.375000	-75.312943
1781.250000	-75.447502
1828.125000	-75.542168
1875.000000	-76.055397
1921.875000	-75.978516
1968.750000	-75.761124
2015.625000	-76.440636
2062.500000	-77.033066
2109.375000	-76.922913
2156.250000	-76.755234
2203.125000	-76.802391
2250.000000	-76.681511
2296.875000	-76.800583
2343.750000	-76.926895
2390.625000	-77.048706
2437.500000	-76.973808
2484.375000	-76.665092
2531.250000	-76.656303
2578.125000	-76.442833
2625.000000	-76.807388
2671.875000	-76.790611
2718.750000	-76.830956
2765.625000	-77.190125
2812.500000	-77.472069
2859.375000	-78.006844
2906.250000	-77.901726
2953.125000	-78.012268
3000.000000	-77.934952
3046.875000	-77.552757
3093.750000	-77.354355
3140.625000	-77.454506
3187.500000	-77.554764
3234.375000	-77.885971
3281.250000	-78.050400
3328.125000	-78.151741
3375.000000	-78.172394
3421.875000	-77.978622
3468.750000	-78.242058
3515.625000	-78.543007
3562.500000	-78.292274
3609.375000	-78.455307
3656.250000	-78.423325
3703.125000	-78.525650
3750.000000	-78.675415
3796.875000	-78.897316
3843.750000	-79.110382
3890.625000	-79.046692
3937.500000	-78.603233
3984.375000	-78.383057
4031.250000	-78.700645
4078.125000	-78.850708
4125.000000	-79.278625
4171.875000	-79.530136
4218.750000	-79.510910
4265.625000	-79.259018
4312.500000	-79.033981
4359.375000	-79.304146
4406.250000	-79.356018
4453.125000	-79.237747
4500.000000	-79.425995
4546.875000	-80.081032
4593.750000	-80.119751
4640.625000	-79.635574
4687.500000	-79.820068
4734.375000	-80.235542
4781.250000	-80.437637
4828.125000	-80.131889
4875.000000	-79.876900
4921.875000	-80.305786
4968.750000	-80.671112
5015.625000	-80.743286
5062.500000	-80.908539
5109.375000	-81.085373
5156.250000	-81.050529
5203.125000	-81.150963
5250.000000	-81.351372
5296.875000	-81.201729
5343.750000	-81.360466
5390.625000	-81.726379
5437.500000	-81.733490
5484.375000	-81.866989
5531.250000	-82.046005
5578.125000	-81.985260
5625.000000	-82.168335
5671.875000	-82.240395
5718.750000	-82.175568
5765.625000	-82.114922
5812.500000	-82.531326
5859.375000	-82.746307
5906.250000	-82.916298
5953.125000	-82.854622
6000.000000	-83.327705
6046.875000	-83.679710
6093.750000	-83.413712
6140.625000	-83.245903
6187.500000	-83.361320
6234.375000	-84.081993
6281.250000	-84.137184
6328.125000	-84.086334
6375.000000	-84.631477
6421.875000	-84.811615
6468.750000	-84.624496
6515.625000	-84.444397
6562.500000	-84.610970
6609.375000	-84.844131
6656.250000	-85.101410
6703.125000	-85.475578
6750.000000	-85.728226
6796.875000	-85.694496
6843.750000	-85.796242
6890.625000	-86.313797
6937.500000	-86.365913
6984.375000	-86.457687
7031.250000	-86.491463
7078.125000	-86.941330
7125.000000	-86.921646
7171.875000	-87.184128
7218.750000	-87.184700
7265.625000	-87.273247
7312.500000	-87.371391
7359.375000	-87.392128
7406.250000	-87.876740
7453.125000	-88.080757
7500.000000	-87.998909
7546.875000	-87.829071
7593.750000	-87.975128
7640.625000	-88.123177
7687.500000	-88.179405
7734.375000	-88.179413
7781.250000	-88.380302
7828.125000	-88.536591
7875.000000	-89.063049
7921.875000	-88.807831
7968.750000	-88.357803
8015.625000	-88.900337
8062.500000	-89.187721
8109.375000	-89.067879
8156.250000	-89.102577
8203.125000	-89.144127
8250.000000	-89.145897
8296.875000	-89.199089
8343.750000	-89.318825
8390.625000	-89.308022
8437.500000	-89.386284
8484.375000	-89.342323
8531.250000	-89.413055
8578.125000	-89.639198
8625.000000	-89.437325
8671.875000	-89.596367
8718.750000	-89.606415
8765.625000	-90.019363
8812.500000	-90.115036
8859.375000	-90.093307
8906.250000	-89.826599
8953.125000	-90.043022
9000.000000	-90.235924
9046.875000	-89.989685
9093.750000	-90.358284
9140.625000	-90.425407
9187.500000	-90.620598
9234.375000	-90.508331
9281.250000	-90.859673
9328.125000	-90.675537
9375.000000	-90.674835
9421.875000	-90.682854
9468.750000	-90.906685
9515.625000	-91.009956
9562.500000	-91.001831
9609.375000	-91.475983
9656.250000	-91.337784
9703.125000	-91.243889
9750.000000	-91.790680
9796.875000	-91.630707
9843.750000	-91.318153
9890.625000	-91.855049
9937.500000	-91.624474
9984.375000	-91.582237
10031.250000	-91.792877
10078.125000	-91.824898
10125.000000	-91.876297
10171.875000	-92.328972
10218.750000	-92.612679
10265.625000	-92.334229
10312.500000	-92.650658
10359.375000	-93.003021
10406.250000	-93.120186
10453.125000	-93.194839
10500.000000	-93.052269
10546.875000	-93.557045
10593.750000	-93.838745
10640.625000	-94.125854
10687.500000	-94.493668
10734.375000	-94.140526
10781.250000	-94.269424
10828.125000	-94.459839
10875.000000	-94.772667
10921.875000	-94.895813
10968.750000	-95.057571
11015.625000	-95.402374
11062.500000	-95.522530
11109.375000	-95.623390
11156.250000	-95.575569
11203.125000	-95.569366
11250.000000	-95.786560
11296.875000	-95.997643
11343.750000	-96.145782
11390.625000	-96.548889
11437.500000	-96.585930
11484.375000	-96.897072
11531.250000	-97.032036
11578.125000	-96.969337
11625.000000	-97.257202
11671.875000	-97.482407
11718.750000	-97.902077
11765.625000	-97.847977
11812.500000	-97.737686
11859.375000	-98.069382
11906.250000	-97.919273
11953.125000	-97.780975
12000.000000	-98.491692
12046.875000	-98.399399
12093.750000	-98.734955
12140.625000	-99.311935
12187.500000	-99.298439
12234.375000	-99.298676
12281.250000	-99.702187
12328.125000	-99.667618
12375.000000	-99.836601
12421.875000	-100.230423
12468.750000	-100.284698
12515.625000	-100.541954
12562.500000	-100.329361
12609.375000	-100.438019
12656.250000	-100.805191
12703.125000	-100.997337
12750.000000	-101.252647
12796.875000	-101.300812
12843.750000	-101.304390
12890.625000	-101.573669
12937.500000	-101.651886
12984.375000	-101.909714
13031.250000	-102.038933
13078.125000	-101.985710
13125.000000	-102.317482
13171.875000	-102.468124
13218.750000	-102.393311
13265.625000	-102.587082
13312.500000	-102.691322
13359.375000	-102.786186
13406.250000	-102.687164
13453.125000	-103.031448
13500.000000	-103.119606
13546.875000	-103.353592
13593.750000	-103.770424
13640.625000	-103.922440
13687.500000	-103.900520
13734.375000	-104.001770
13781.250000	-104.573067
13828.125000	-104.688835
13875.000000	-104.852287
13921.875000	-104.796997
13968.750000	-104.875412
14015.625000	-105.224602
14062.500000	-105.543533
