Frequency (Hz)	Level (dB)
46.875000	-39.767662
93.750000	-47.071972
140.625000	-53.366299
187.500000	-55.268375
234.375000	-55.372772
281.250000	-56.008461
328.125000	-57.194588
375.000000	-58.159637
421.875000	-59.518154
468.750000	-59.923302
515.625000	-60.107544
562.500000	-60.601242
609.375000	-60.820145
656.250000	-61.062920
703.125000	-61.793064
750.000000	-61.926186
796.875000	-62.008770
843.750000	-62.506004
890.625000	-62.747673
937.500000	-63.009216
984.375000	-62.895042
1031.250000	-62.765694
1078.125000	-63.392815
1125.000000	-63.806004
1171.875000	-63.928543
1218.750000	-63.858250
1265.625000	-64.277763
1312.500000	-64.699776
1359.375000	-64.650185
1406.250000	-65.209312
1453.125000	-64.822250
1500.000000	-65.159531
1546.875000	-65.598587
1593.750000	-65.602394
1640.625000	-65.817886
1687.500000	-65.912300
1734.375000	-66.312492
1781.250000	-66.657936
1828.125000	-66.832748
1875.000000	-66.421890
1921.875000	-66.896545
1968.750000	-67.023720
2015.625000	-67.111938
2062.500000	-67.044746
2109.375000	-67.268700
2156.250000	-67.332329
2203.125000	-67.559547
2250.000000	-67.150208
2296.875000	-67.367088
2343.750000	-67.717468
2390.625000	-67.669456
2437.500000	-67.714920
2484.375000	-68.003075
2531.250000	-68.168739
2578.125000	-67.913597
2625.000000	-68.095940
2671.875000	-67.954094
2718.750000	-68.058495
2765.625000	-68.361465
2812.500000	-68.471916
2859.375000	-68.315498
2906.250000	-68.402588
2953.125000	-68.184052
3000.000000	-68.358528
3046.875000	-68.323952
3093.750000	-68.462776
3140.625000	-68.274864
3187.500000	-68.358025
3234.375000	-68.742615
3281.250000	-68.576256
3328.125000	-68.418587
3375.000000	-68.417961
3421.875000	-68.481491
3468.750000	-68.765381
3515.625000	-69.212219
3562.500000	-69.287643
3609.375000	-69.124138
3656.250000	-69.571182
3703.125000	-69.279488
3750.000000	-69.165237
3796.875000	-69.472359
3843.750000	-69.181992
3890.625000	-69.165627
3937.500000	-69.634033
3984.375000	-69.591270
4031.250000	-69.618423
4078.125000	-69.986824
4125.000000	-69.834351
4171.875000	-69.540833
4218.750000	-69.803268
4265.625000	-69.907417
4312.500000	-70.141159
4359.375000	-70.028412
4406.250000	-69.837555
4453.125000	-69.767448
4500.000000	-69.982735
4546.875000	-70.156021
