Frequency (Hz)	Level (dB)
46.875000	-36.352882
93.750000	-44.121006
140.625000	-53.218002
187.500000	-59.138916
234.375000	-61.289017
281.250000	-61.488247
328.125000	-60.807442
375.000000	-60.521519
421.875000	-61.293762
468.750000	-62.188297
515.625000	-62.639755
562.500000	-63.835178
609.375000	-64.756058
656.250000	-64.269119
703.125000	-64.430855
750.000000	-65.315651
796.875000	-65.316170
843.750000	-65.618393
890.625000	-65.816277
937.500000	-66.386604
984.375000	-66.521759
1031.250000	-66.778244
1078.125000	-67.550247
1125.000000	-67.613815
1171.875000	-67.642464
1218.750000	-68.106079
1265.625000	-68.308128
1312.500000	-68.166939
1359.375000	-68.234360
1406.250000	-68.575462
1453.125000	-68.653198
1500.000000	-68.517967
1546.875000	-68.850052
1593.750000	-69.140259
1640.625000	-69.499336
1687.500000	-69.905602
1734.375000	-69.778648
1781.250000	-69.783356
1828.125000	-70.023003
1875.000000	-70.325287
1921.875000	-70.377083
1968.750000	-70.378510
2015.625000	-70.931633
2062.500000	-71.006714
2109.375000	-71.191643
2156.250000	-71.241676
2203.125000	-71.419945
2250.000000	-71.373764
2296.875000	-71.045959
2343.750000	-71.090630
2390.625000	-71.288948
2437.500000	-71.237396
2484.375000	-71.064003
2531.250000	-71.042511
2578.125000	-71.854919
2625.000000	-72.146439
2671.875000	-72.300552
2718.750000	-72.242088
2765.625000	-71.721214
2812.500000	-71.509644
2859.375000	-71.881577
2906.250000	-72.171791
2953.125000	-71.822708
3000.000000	-71.699211
3046.875000	-71.800880
3093.750000	-72.143982
3140.625000	-72.219604
3187.500000	-72.218010
3234.375000	-72.137299
3281.250000	-71.974548
3328.125000	-72.041557
3375.000000	-72.381638
3421.875000	-71.951210
3468.750000	-71.792480
3515.625000	-72.188042
3562.500000	-71.971649
3609.375000	-71.948021
3656.250000	-72.279694
3703.125000	-72.058083
3750.000000	-72.282539
3796.875000	-72.403839
3843.750000	-72.500275
3890.625000	-72.677116
3937.500000	-72.843109
3984.375000	-72.625877
4031.250000	-72.418610
4078.125000	-72.466255
4125.000000	-73.150558
4171.875000	-73.248856
4218.750000	-72.913528
4265.625000	-72.596428
4312.500000	-72.397087
4359.375000	-72.859245
4406.250000	-72.798752
4453.125000	-72.786591
4500.000000	-72.886749
4546.875000	-73.259880
4593.750000	-73.279610
4640.625000	-73.296059
4687.500000	-73.123947
4734.375000	-72.892853
4781.250000	-73.020126
4828.125000	-73.261482
4875.000000	-73.167519
4921.875000	-73.504158
4968.750000	-73.672585
5015.625000	-73.944893
5062.500000	-74.281815
5109.375000	-74.016777
5156.250000	-74.141823
5203.125000	-74.107574
5250.000000	-74.069412
5296.875000	-73.835991
5343.750000	-74.082611
5390.625000	-74.033798
5437.500000	-74.265236
5484.375000	-74.527550
5531.250000	-74.724449
5578.125000	-74.710518
5625.000000	-74.391487
5671.875000	-74.212082
5718.750000	-74.742569
5765.625000	-75.236115
5812.500000	-75.347961
5859.375000	-75.564339
5906.250000	-75.549744
5953.125000	-75.601494
6000.000000	-75.389359
6046.875000	-75.387695
6093.750000	-75.341248
6140.625000	-75.649460
6187.500000	-76.058960
6234.375000	-75.870438
6281.250000	-76.064232
6328.125000	-76.090675
6375.000000	-75.938133
6421.875000	-76.174522
6468.750000	-76.396378
6515.625000	-76.228523
6562.500000	-76.291954
6609.375000	-76.643066
6656.250000	-76.495934
6703.125000	-76.696259
6750.000000	-77.152565
6796.875000	-76.980110
6843.750000	-76.662979
6890.625000	-76.767555
6937.500000	-76.953545
6984.375000	-76.877579
7031.250000	-77.260498
7078.125000	-77.401131
7125.000000	-77.786644
7171.875000	-77.880638
7218.750000	-77.997452
7265.625000	-77.962540
7312.500000	-78.033249
7359.375000	-78.225838
7406.250000	-78.516594
7453.125000	-78.308182
7500.000000	-78.043747
7546.875000	-78.770569
7593.750000	-78.631737
7640.625000	-78.448204
7687.500000	-78.738022
7734.375000	-79.032585
7781.250000	-79.138191
7828.125000	-79.144814
7875.000000	-79.377632
7921.875000	-79.646019
7968.750000	-79.340271
8015.625000	-79.036087
8062.500000	-79.455017
8109.375000	-79.751846
8156.250000	-80.070000
8203.125000	-79.982704
8250.000000	-80.270592
8296.875000	-80.121513
8343.750000	-80.003403
8390.625000	-79.706276
8437.500000	-79.788948
8484.375000	-80.138618
8531.250000	-80.088432
8578.125000	-80.436089
8625.000000	-81.186478
8671.875000	-81.025452
8718.750000	-80.260094
8765.625000	-80.563911
8812.500000	-80.874268
8859.375000	-80.740128
8906.250000	-80.991539
8953.125000	-80.969627
9000.000000	-81.444977
9046.875000	-81.453949
9093.750000	-81.251411
9140.625000	-81.551567
9187.500000	-81.629608
9234.375000	-81.738518
9281.250000	-82.131546
9328.125000	-81.664597
9375.000000	-81.773582
9421.875000	-81.433617
9468.750000	-81.798065
9515.625000	-82.149513
9562.500000	-82.219688
9609.375000	-82.182472
9656.250000	-82.233589
9703.125000	-82.520782
9750.000000	-82.640434
9796.875000	-82.498238
9843.750000	-82.346756
9890.625000	-82.629532
9937.500000	-82.402039
9984.375000	-82.452484
10031.250000	-82.488434
10078.125000	-82.619438
10125.000000	-82.942024
10171.875000	-83.248299
10218.750000	-83.558487
