Frequency (Hz)	Level (dB)
46.875000	-19.485001
93.750000	-28.101007
140.625000	-36.787205
187.500000	-42.649704
234.375000	-44.092834
281.250000	-44.049725
328.125000	-43.756180
375.000000	-45.769604
421.875000	-47.147011
468.750000	-47.786793
515.625000	-47.805847
562.500000	-47.920200
609.375000	-47.494564
656.250000	-47.779785
703.125000	-48.552483
750.000000	-48.694969
796.875000	-49.206841
843.750000	-48.881767
890.625000	-48.880005
937.500000	-49.142330
984.375000	-49.452866
1031.250000	-49.679527
1078.125000	-50.333931
1125.000000	-50.752106
1171.875000	-50.917377
1218.750000	-51.535816
1265.625000	-51.434654
1312.500000	-51.209946
1359.375000	-51.826019
1406.250000	-52.355419
1453.125000	-52.089088
1500.000000	-52.562317
1546.875000	-52.961021
1593.750000	-53.292377
1640.625000	-53.284161
1687.500000	-53.711037
1734.375000	-53.595390
1781.250000	-53.762493
1828.125000	-53.521950
1875.000000	-53.413727
1921.875000	-53.322395
1968.750000	-53.724880
2015.625000	-53.872490
2062.500000	-54.329655
2109.375000	-54.050701
2156.250000	-54.086739
2203.125000	-54.368168
2250.000000	-54.332268
2296.875000	-54.513195
2343.750000	-54.391403
2390.625000	-54.276699
2437.500000	-54.213848
2484.375000	-53.819420
2531.250000	-53.891243
2578.125000	-53.564671
2625.000000	-54.053539
2671.875000	-54.015217
2718.750000	-53.554684
2765.625000	-53.863293
2812.500000	-53.507904
2859.375000	-53.081352
2906.250000	-53.630913
2953.125000	-53.658424
3000.000000	-53.487022
3046.875000	-53.811283
3093.750000	-54.042892
3140.625000	-54.006271
3187.500000	-53.930904
3234.375000	-53.659996
3281.250000	-53.719898
3328.125000	-53.662357
3375.000000	-53.473965
3421.875000	-53.478260
3468.750000	-53.578182
3515.625000	-54.147694
3562.500000	-54.077522
3609.375000	-54.302326
3656.250000	-54.433922
3703.125000	-54.051876
3750.000000	-53.992146
3796.875000	-54.179409
3843.750000	-54.213768
3890.625000	-54.170315
3937.500000	-54.382839
3984.375000	-54.582844
4031.250000	-54.594879
4078.125000	-54.538799
4125.000000	-54.928116
4171.875000	-55.278545
4218.750000	-55.117054
4265.625000	-55.310558
4312.500000	-55.136154
4359.375000	-54.942242
4406.250000	-55.217632
4453.125000	-55.532272
4500.000000	-55.698452
4546.875000	-55.366226
4593.750000	-55.501427
4640.625000	-55.357162
4687.500000	-55.226662
4734.375000	-55.419296
4781.250000	-55.404221
4828.125000	-55.685909
4875.000000	-55.945633
4921.875000	-56.264614
4968.750000	-56.244907
5015.625000	-56.209923
5062.500000	-56.654209
5109.375000	-57.029083
5156.250000	-57.091255
5203.125000	-56.934467
5250.000000	-56.962055
5296.875000	-57.174545
5343.750000	-57.171776
5390.625000	-57.042358
5437.500000	-56.853191
5484.375000	-56.969803
5531.250000	-57.350849
5578.125000	-57.853706
5625.000000	-57.856853
5671.875000	-57.607388
5718.750000	-57.665440
5765.625000	-57.336193
5812.500000	-57.817581
5859.375000	-57.959301
5906.250000	-58.024891
5953.125000	-58.031033
6000.000000	-58.001713
6046.875000	-58.723198
6093.750000	-58.799839
6140.625000	-58.498539
6187.500000	-58.446041
6234.375000	-58.993851
6281.250000	-59.116806
6328.125000	-59.458725
6375.000000	-59.688519
6421.875000	-59.376823
6468.750000	-59.627869
6515.625000	-59.411976
6562.500000	-59.614025
6609.375000	-59.992710
6656.250000	-60.204857
6703.125000	-60.583996
6750.000000	-60.556206
6796.875000	-60.468201
6843.750000	-60.634659
6890.625000	-60.673401
6937.500000	-60.466515
6984.375000	-60.586498
7031.250000	-60.636452
7078.125000	-60.953480
7125.000000	-61.401978
7171.875000	-61.194439
7218.750000	-61.478409
7265.625000	-61.478306
7312.500000	-61.799660
7359.375000	-61.649441
7406.250000	-61.713928
7453.125000	-62.301445
7500.000000	-62.147198
7546.875000	-61.837826
7593.750000	-62.072010
7640.625000	-62.349758
7687.500000	-62.609428
7734.375000	-62.655361
7781.250000	-62.934021
7828.125000	-63.276871
7875.000000	-63.122120
7921.875000	-63.009834
7968.750000	-63.603783
8015.625000	-63.766510
8062.500000	-63.607006
8109.375000	-63.958916
8156.250000	-63.689919
8203.125000	-63.894329
8250.000000	-64.463928
8296.875000	-64.431252
