Frequency (Hz)	Level (dB)
46.875000	-51.299942
93.750000	-58.204285
140.625000	-61.691456
187.500000	-61.847462
234.375000	-61.907619
281.250000	-62.682709
328.125000	-63.205391
375.000000	-63.369118
421.875000	-63.692249
468.750000	-64.647827
515.625000	-65.410255
562.500000	-65.730553
609.375000	-66.514557
656.250000	-67.315979
703.125000	-67.490166
750.000000	-67.660065
796.875000	-68.313271
843.750000	-68.523338
890.625000	-68.700928
937.500000	-68.677856
984.375000	-68.854935
1031.250000	-69.301186
1078.125000	-69.661545
1125.000000	-70.014862
1171.875000	-70.051704
1218.750000	-70.496933
1265.625000	-70.783562
1312.500000	-70.884033
1359.375000	-71.338112
1406.250000	-71.193306
1453.125000	-71.467484
1500.000000	-71.853760
1546.875000	-72.117767
1593.750000	-72.616539
1640.625000	-72.980141
1687.500000	-72.722473
1734.375000	-72.986900
1781.250000	-73.361595
1828.125000	-73.942635
1875.000000	-74.217842
1921.875000	-74.058907
1968.750000	-74.124451
2015.625000	-74.726440
2062.500000	-75.091988
2109.375000	-75.078690
2156.250000	-75.314095
2203.125000	-75.207275
2250.000000	-75.511559
2296.875000	-76.188805
2343.750000	-76.021492
2390.625000	-75.553307
2437.500000	-75.925758
2484.375000	-75.673714
2531.250000	-75.838081
2578.125000	-76.275970
2625.000000	-76.663101
2671.875000	-76.386948
2718.750000	-76.101143
2765.625000	-76.595238
2812.500000	-77.061386
2859.375000	-76.601128
2906.250000	-76.805542
2953.125000	-76.740913
3000.000000	-76.318886
3046.875000	-76.616287
3093.750000	-76.875694
3140.625000	-76.666092
3187.500000	-77.236900
3234.375000	-77.128792
3281.250000	-77.132980
3328.125000	-77.473190
3375.000000	-77.443520
3421.875000	-77.278824
3468.750000	-77.711945
3515.625000	-77.954704
3562.500000	-77.915001
3609.375000	-78.304184
3656.250000	-78.009277
3703.125000	-78.166389
3750.000000	-78.825172
3796.875000	-78.752914
3843.750000	-78.286293
3890.625000	-78.289345
3937.500000	-78.552986
3984.375000	-78.667107
4031.250000	-78.572510
4078.125000	-78.328308
4125.000000	-78.859489
4171.875000	-79.143051
4218.750000	-79.048508
4265.625000	-79.164375
4312.500000	-79.186913
4359.375000	-79.068314
4406.250000	-79.186615
4453.125000	-79.630478
4500.000000	-79.616631
4546.875000	-79.730278
4593.750000	-79.892899
4640.625000	-79.958565
4687.500000	-80.177399
4734.375000	-80.328415
4781.250000	-80.571655
4828.125000	-79.918274
4875.000000	-80.158173
4921.875000	-80.507599
4968.750000	-80.858978
5015.625000	-81.185760
5062.500000	-81.088264
5109.375000	-80.831596
5156.250000	-80.821075
5203.125000	-81.089241
5250.000000	-81.488625
5296.875000	-81.471642
5343.750000	-81.340820
5390.625000	-81.290367
5437.500000	-81.565750
5484.375000	-81.980553
5531.250000	-82.420235
5578.125000	-82.264015
5625.000000	-82.447365
5671.875000	-82.685333
5718.750000	-82.607834
5765.625000	-82.813385
5812.500000	-82.847305
5859.375000	-82.745789
5906.250000	-83.263039
5953.125000	-83.378349
6000.000000	-83.327286
6046.875000	-83.149208
6093.750000	-83.372086
6140.625000	-84.001503
6187.500000	-84.148537
6234.375000	-83.874855
6281.250000	-84.046974
6328.125000	-84.297760
6375.000000	-84.309677
6421.875000	-84.885681
6468.750000	-85.067055
6515.625000	-84.813477
6562.500000	-84.706993
6609.375000	-84.703964
6656.250000	-85.035057
6703.125000	-85.212509
6750.000000	-85.286118
6796.875000	-86.134056
6843.750000	-86.088486
6890.625000	-85.902267
6937.500000	-86.145638
6984.375000	-86.322403
7031.250000	-86.600853
7078.125000	-86.674477
7125.000000	-87.007683
7171.875000	-87.258698
7218.750000	-87.516167
7265.625000	-87.521507
7312.500000	-87.436943
7359.375000	-87.496979
7406.250000	-87.357376
7453.125000	-87.770943
7500.000000	-88.130936
7546.875000	-87.831108
7593.750000	-87.955452
7640.625000	-88.158264
7687.500000	-88.550209
7734.375000	-88.695381
7781.250000	-88.459183
7828.125000	-88.457985
7875.000000	-88.785034
7921.875000	-88.832832
7968.750000	-89.294952
8015.625000	-89.397568
8062.500000	-89.226730
8109.375000	-89.615669
8156.250000	-89.471664
8203.125000	-89.423492
8250.000000	-89.641487
8296.875000	-89.616798
8343.750000	-89.704582
8390.625000	-90.138962
8437.500000	-90.193893
8484.375000	-90.468712
8531.250000	-90.505547
8578.125000	-90.178406
8625.000000	-90.265556
8671.875000	-90.317665
8718.750000	-90.554413
8765.625000	-90.728416
8812.500000	-90.908318
8859.375000	-91.229515
8906.250000	-91.451675
8953.125000	-91.357376
9000.000000	-91.466881
9046.875000	-91.548882
9093.750000	-91.800537
9140.625000	-91.718773
9187.500000	-91.457680
9234.375000	-92.003189
9281.250000	-91.906387
9328.125000	-92.300232
9375.000000	-92.146301
9421.875000	-92.051132
9468.750000	-92.185677
9515.625000	-92.356613
9562.500000	-92.590462
9609.375000	-92.784790
9656.250000	-93.391197
9703.125000	-93.429718
9750.000000	-92.935585
9796.875000	-92.995316
9843.750000	-92.660744
9890.625000	-93.190392
9937.500000	-93.645721
9984.375000	-93.432274
10031.250000	-93.134460
10078.125000	-93.542160
10125.000000	-93.872223
10171.875000	-93.897202
10218.750000	-94.355408
10265.625000	-94.392334
10312.500000	-94.388466
10359.375000	-94.552956
10406.250000	-94.660889
10453.125000	-94.837547
10500.000000	-95.044914
10546.875000	-95.038208
10593.750000	-95.285774
10640.625000	-95.420135
10687.500000	-95.676994
10734.375000	-95.920639
10781.250000	-96.014847
10828.125000	-96.417931
10875.000000	-96.560410
10921.875000	-96.782578
10968.750000	-96.871895
11015.625000	-97.213524
11062.500000	-97.262321
11109.375000	-97.156799
11156.250000	-97.125778
11203.125000	-97.192078
11250.000000	-97.656364
11296.875000	-97.860504
11343.750000	-97.721001
11390.625000	-97.956161
11437.500000	-98.175514
11484.375000	-98.434662
11531.250000	-98.951172
11578.125000	-98.780609
11625.000000	-98.643982
11671.875000	-98.880051
11718.750000	-99.354240
11765.625000	-99.267647
11812.500000	-99.587006
11859.375000	-100.317558
11906.250000	-100.823685
11953.125000	-100.670883
12000.000000	-100.821190
12046.875000	-100.928116
12093.750000	-100.740944
12140.625000	-100.655426
12187.500000	-101.124329
12234.375000	-101.248375
12281.250000	-101.054512
12328.125000	-101.675407
12375.000000	-102.120476
12421.875000	-102.127213
12468.750000	-102.142807
12515.625000	-102.478729
12562.500000	-102.967896
12609.375000	-103.071991
12656.250000	-102.741272
12703.125000	-102.903458
12750.000000	-103.423698
12796.875000	-103.490341
12843.750000	-103.850746
12890.625000	-103.958717
12937.500000	-103.469406
12984.375000	-104.070503
13031.250000	-104.296051
13078.125000	-104.678917
13125.000000	-104.605553
13171.875000	-104.626350
13218.750000	-104.817276
13265.625000	-104.970520
13312.500000	-104.979149
13359.375000	-104.731331
13406.250000	-105.148392
13453.125000	-105.204559
13500.000000	-105.804123
13546.875000	-105.821259
13593.750000	-105.850250
13640.625000	-106.519249
13687.500000	-106.439583
13734.375000	-106.303085
13781.250000	-106.381866
13828.125000	-106.735603
13875.000000	-107.015549
13921.875000	-106.985329
13968.750000	-107.080467
14015.625000	-107.202965
14062.500000	-107.323349
14109.375000	-107.380943
14156.250000	-107.815094
14203.125000	-107.875198
14250.000000	-108.050163
14296.875000	-108.380997
14343.750000	-108.262123
14390.625000	-108.775612
14437.500000	-109.022789
14484.375000	-108.871536
14531.250000	-109.073730
14578.125000	-109.300034
14625.000000	-109.268372
14671.875000	-109.052849
14718.750000	-109.157768
14765.625000	-109.494637
14812.500000	-109.636917
14859.375000	-109.610786
14906.250000	-109.506310
14953.125000	-109.586838
15000.000000	-109.792656
15046.875000	-110.328705
15093.750000	-110.260933
15140.625000	-110.247246
15187.500000	-110.389442
15234.375000	-110.660408
15281.250000	-110.892776
15328.125000	-110.632576
15375.000000	-110.797913
15421.875000	-110.809204
15468.750000	-111.022598
15515.625000	-110.918861
15562.500000	-111.373611
15609.375000	-111.755493
15656.250000	-111.549789
15703.125000	-112.059296
15750.000000	-111.953491
15796.875000	-111.953865
15843.750000	-111.920944
15890.625000	-111.651932
15937.500000	-112.368736
15984.375000	-113.916435
16031.250000	-114.798218
16078.125000	-114.299164
16125.000000	-114.773827
16171.875000	-115.229538
16218.750000	-114.876480
16265.625000	-115.294250
16312.500000	-116.344208
16359.375000	-116.128685
16406.250000	-116.158546
16453.125000	-116.089783
16500.000000	-115.430649
16546.875000	-114.022682
16593.750000	-114.203354
16640.625000	-114.638527
16687.500000	-115.570518
16734.375000	-118.001106
16781.250000	-118.502975
16828.125000	-119.269051
16875.000000	-118.660622
16921.875000	-118.713928
16968.750000	-117.061035
17015.625000	-117.817352
17062.500000	-119.652664
17109.375000	-120.309013
17156.250000	-118.272240
17203.125000	-118.271530
17250.000000	-119.303200
17296.875000	-119.348099
17343.750000	-121.380112
17390.625000	-122.880875
17437.500000	-120.223724
17484.375000	-118.618881
17531.250000	-118.070953
17578.125000	-118.991203
17625.000000	-120.005486
17671.875000	-121.501480
17718.750000	-122.211731
17765.625000	-121.450241
17812.500000	-120.917686
17859.375000	-121.074791
17906.250000	-121.677933
17953.125000	-122.717232
18000.000000	-122.156448
18046.875000	-120.682755
18093.750000	-120.182671
18140.625000	-121.574371
18187.500000	-121.431038
18234.375000	-120.635292
18281.250000	-122.229706
18328.125000	-123.548698
18375.000000	-121.766747
18421.875000	-124.705170
18468.750000	-125.172585
18515.625000	-124.760628
18562.500000	-124.796448
18609.375000	-122.198601
18656.250000	-123.488403
18703.125000	-125.591827
18750.000000	-125.369827
18796.875000	-122.997665
18843.750000	-123.048439
18890.625000	-124.117027
18937.500000	-126.945068
18984.375000	-124.968826
19031.250000	-122.889618
19078.125000	-126.286499
19125.000000	-128.123978
19171.875000	-128.135437
19218.750000	-130.447189
19265.625000	-129.714081
19312.500000	-127.094589
19359.375000	-128.257538
19406.250000	-130.144806
19453.125000	-136.624847
19500.000000	-136.945068
19546.875000	-134.805832
19593.750000	-138.451248
19640.625000	-145.903091
19687.500000	-148.996872
19734.375000	-149.736847
19781.250000	-150.150909
19828.125000	-150.006836
19875.000000	-150.001450
19921.875000	-149.898376
19968.750000	-149.916931
20015.625000	-149.952347
20062.500000	-149.430923
20109.375000	-149.334213
20156.250000	-148.831772
20203.125000	-148.900574
20250.000000	-149.143845
20296.875000	-148.948166
20343.750000	-149.248810
20390.625000	-149.613052
20437.500000	-149.357010
20484.375000	-149.202759
20531.250000	-149.234085
20578.125000	-149.564514
20625.000000	-149.560272
20671.875000	-149.117035
20718.750000	-148.996170
20765.625000	-149.318222
20812.500000	-148.866028
20859.375000	-148.805878
20906.250000	-148.421326
20953.125000	-148.584213
21000.000000	-148.540909
21046.875000	-148.871307
21093.750000	-149.173233
21140.625000	-148.743103
21187.500000	-148.477158
21234.375000	-148.704712
21281.250000	-148.986588
21328.125000	-148.553040
21375.000000	-148.287384
21421.875000	-148.441971
21468.750000	-148.510025
21515.625000	-148.183517
21562.500000	-148.127869
21609.375000	-148.335983
21656.250000	-148.242798
21703.125000	-148.160614
21750.000000	-147.913651
21796.875000	-147.997406
21843.750000	-148.041351
21890.625000	-147.818420
21937.500000	-147.980331
21984.375000	-147.925491
22031.250000	-148.087097
22078.125000	-148.453247
22125.000000	-148.166489
22171.875000	-147.783707
22218.750000	-148.158051
22265.625000	-147.819870
22312.500000	-147.971359
22359.375000	-147.777130
22406.250000	-147.670181
22453.125000	-147.720047
22500.000000	-147.631729
22546.875000	-147.745819
22593.750000	-147.541794
22640.625000	-147.497711
22687.500000	-147.288116
22734.375000	-147.562607
22781.250000	-147.698730
22828.125000	-147.424683
22875.000000	-147.462830
22921.875000	-147.510239
22968.750000	-147.687790
23015.625000	-147.668457
23062.500000	-147.303528
23109.375000	-147.163528
23156.250000	-147.483627
23203.125000	-147.558289
23250.000000	-147.618591
23296.875000	-147.290649
23343.750000	-147.415070
23390.625000	-147.656891
23437.500000	-147.828766
23484.375000	-147.610245
23531.250000	-146.996567
23578.125000	-147.400436
23625.000000	-147.370743
23671.875000	-147.438049
23718.750000	-147.605988
23765.625000	-147.435287
23812.500000	-147.486771
23859.375000	-147.619980
23906.250000	-147.271027
23953.125000	-147.269287
