Frequency (Hz)	Level (dB)
46.875000	-25.817043
93.750000	-31.031467
140.625000	-37.755463
187.500000	-42.759747
234.375000	-46.012352
281.250000	-48.094353
328.125000	-50.285286
375.000000	-52.174973
421.875000	-53.741642
468.750000	-55.814865
515.625000	-57.450275
562.500000	-58.145206
609.375000	-59.532722
656.250000	-60.756226
703.125000	-61.690491
750.000000	-61.609150
796.875000	-62.121395
843.750000	-62.598167
890.625000	-62.983128
937.500000	-63.365601
984.375000	-63.536240
1031.250000	-63.694885
1078.125000	-64.425865
1125.000000	-64.860710
1171.875000	-64.775253
1218.750000	-65.319283
1265.625000	-65.512741
1312.500000	-65.422806
1359.375000	-65.594116
1406.250000	-65.922386
1453.125000	-65.980789
1500.000000	-65.993149
1546.875000	-66.291130
1593.750000	-66.913292
1640.625000	-66.594101
1687.500000	-66.629082
1734.375000	-67.126831
1781.250000	-67.345215
1828.125000	-67.456917
1875.000000	-67.693443
1921.875000	-67.861626
1968.750000	-67.992134
2015.625000	-68.040833
2062.500000	-68.156090
2109.375000	-68.391754
2156.250000	-68.357468
2203.125000	-68.578667
2250.000000	-68.938034
2296.875000	-68.583794
2343.750000	-68.297859
2390.625000	-68.569267
2437.500000	-68.373444
2484.375000	-68.404564
2531.250000	-68.747887
2578.125000	-68.544571
2625.000000	-69.004410
2671.875000	-69.253487
2718.750000	-69.324989
2765.625000	-69.018158
2812.500000	-69.032814
2859.375000	-69.295723
2906.250000	-69.291550
2953.125000	-69.345985
3000.000000	-69.505531
3046.875000	-69.487755
3093.750000	-69.677605
3140.625000	-69.656242
3187.500000	-70.486816
3234.375000	-70.738785
3281.250000	-71.154999
3328.125000	-70.828407
3375.000000	-70.348053
3421.875000	-70.248466
3468.750000	-70.697479
3515.625000	-70.650467
3562.500000	-71.150650
3609.375000	-71.015396
3656.250000	-70.968414
3703.125000	-70.970421
3750.000000	-71.171967
3796.875000	-71.376610
3843.750000	-71.098297
3890.625000	-71.113243
3937.500000	-71.168106
3984.375000	-71.274956
4031.250000	-71.648521
4078.125000	-71.661942
4125.000000	-71.919571
4171.875000	-71.656326
4218.750000	-71.760384
4265.625000	-71.875435
4312.500000	-71.795486
4359.375000	-71.970711
4406.250000	-72.312500
4453.125000	-72.293709
4500.000000	-72.727661
4546.875000	-72.557457
4593.750000	-72.130211
4640.625000	-72.732040
4687.500000	-72.915115
4734.375000	-72.805229
4781.250000	-72.404945
4828.125000	-72.271004
4875.000000	-72.819809
4921.875000	-73.232857
4968.750000	-73.673279
5015.625000	-73.380241
5062.500000	-73.289444
5109.375000	-73.188179
5156.250000	-73.292740
5203.125000	-73.431076
5250.000000	-73.598709
5296.875000	-73.226738
5343.750000	-73.788368
5390.625000	-74.393814
5437.500000	-74.252876
5484.375000	-74.052589
5531.250000	-74.175362
5578.125000	-74.542213
5625.000000	-74.730896
5671.875000	-74.940514
5718.750000	-74.679947
5765.625000	-74.956146
5812.500000	-75.330360
5859.375000	-75.811188
5906.250000	-75.923897
5953.125000	-75.888756
6000.000000	-75.818283
6046.875000	-76.051445
6093.750000	-76.564369
6140.625000	-76.409348
6187.500000	-76.689995
6234.375000	-76.553772
6281.250000	-76.939453
6328.125000	-76.279068
6375.000000	-76.617027
6421.875000	-77.073341
6468.750000	-76.778671
6515.625000	-76.882149
6562.500000	-76.925171
6609.375000	-77.350327
6656.250000	-77.617485
6703.125000	-77.480904
6750.000000	-77.380974
6796.875000	-77.946945
6843.750000	-77.964661
6890.625000	-77.910843
6937.500000	-78.185989
6984.375000	-77.934967
7031.250000	-77.850136
7078.125000	-78.271263
7125.000000	-78.770943
7171.875000	-78.918304
7218.750000	-78.619850
7265.625000	-78.920364
7312.500000	-79.140442
7359.375000	-79.080780
7406.250000	-79.121902
7453.125000	-79.759995
7500.000000	-79.612480
7546.875000	-79.426262
7593.750000	-79.970024
7640.625000	-79.986504
7687.500000	-79.915413
7734.375000	-79.799736
7781.250000	-79.500374
7828.125000	-79.506104
7875.000000	-79.635727
7921.875000	-79.955238
7968.750000	-79.925270
8015.625000	-80.263802
8062.500000	-80.363937
8109.375000	-80.046654
8156.250000	-80.653450
8203.125000	-80.539062
8250.000000	-80.354424
8296.875000	-80.328506
8343.750000	-80.938683
8390.625000	-80.658737
8437.500000	-81.134071
8484.375000	-81.422775
8531.250000	-80.678169
8578.125000	-80.285240
8625.000000	-80.715782
8671.875000	-81.170212
8718.750000	-81.317253
8765.625000	-81.592941
8812.500000	-81.267220
8859.375000	-81.296783
8906.250000	-81.395058
8953.125000	-81.287842
9000.000000	-81.450378
9046.875000	-81.820686
9093.750000	-82.065857
9140.625000	-81.528992
9187.500000	-81.203049
9234.375000	-81.634239
9281.250000	-82.144028
9328.125000	-82.210007
9375.000000	-82.382133
9421.875000	-82.310905
9468.750000	-82.642044
9515.625000	-82.812881
9562.500000	-83.291115
9609.375000	-82.951126
9656.250000	-82.852699
9703.125000	-82.638443
9750.000000	-82.197983
9796.875000	-82.540710
9843.750000	-82.625404
9890.625000	-82.763466
9937.500000	-82.192978
9984.375000	-82.088196
10031.250000	-83.140465
10078.125000	-83.334145
10125.000000	-83.417374
10171.875000	-83.399414
10218.750000	-83.814682
10265.625000	-83.609810
10312.500000	-83.820419
10359.375000	-84.231552
10406.250000	-83.660408
10453.125000	-83.721230
10500.000000	-83.650841
10546.875000	-84.254692
10593.750000	-84.820915
10640.625000	-84.853645
10687.500000	-84.907112
10734.375000	-84.999695
10781.250000	-85.392128
10828.125000	-85.591820
10875.000000	-85.278069
10921.875000	-85.414146
10968.750000	-85.631554
11015.625000	-85.837143
11062.500000	-85.823479
11109.375000	-86.025513
11156.250000	-86.295158
11203.125000	-86.404190
11250.000000	-86.533279
11296.875000	-86.387718
11343.750000	-86.276817
11390.625000	-87.101730
11437.500000	-87.078354
11484.375000	-87.316223
11531.250000	-87.212982
11578.125000	-87.753708
11625.000000	-88.022842
11671.875000	-88.072594
11718.750000	-88.495972
11765.625000	-87.856865
11812.500000	-88.161621
11859.375000	-88.769371
11906.250000	-88.880257
11953.125000	-88.800362
12000.000000	-88.622208
12046.875000	-88.924026
12093.750000	-89.215660
12140.625000	-89.426224
12187.500000	-89.711517
12234.375000	-89.637482
12281.250000	-89.596291
12328.125000	-89.874596
12375.000000	-90.251106
12421.875000	-90.423538
12468.750000	-89.871735
12515.625000	-90.188980
12562.500000	-90.422722
12609.375000	-90.558022
12656.250000	-90.804283
12703.125000	-91.005630
12750.000000	-90.500885
12796.875000	-90.902039
12843.750000	-91.233368
12890.625000	-91.584343
12937.500000	-91.656967
12984.375000	-91.831696
13031.250000	-92.062065
13078.125000	-92.185577
13125.000000	-91.889709
13171.875000	-91.984192
13218.750000	-92.058868
