Frequency (Hz)	Level (dB)
46.875000	-38.045235
93.750000	-44.836117
140.625000	-52.323441
187.500000	-58.258141
234.375000	-61.871788
281.250000	-63.369823
328.125000	-64.512299
375.000000	-65.154335
421.875000	-65.513588
468.750000	-65.320374
515.625000	-65.543846
562.500000	-65.789093
609.375000	-65.549843
656.250000	-65.468796
703.125000	-65.305763
750.000000	-65.718155
796.875000	-65.515739
843.750000	-65.550102
890.625000	-65.628242
937.500000	-66.343834
984.375000	-66.880226
1031.250000	-66.724045
1078.125000	-67.066887
1125.000000	-67.428329
1171.875000	-67.609444
1218.750000	-68.158600
1265.625000	-68.348999
1312.500000	-68.233162
1359.375000	-68.645805
1406.250000	-68.800972
1453.125000	-69.232224
1500.000000	-69.167015
1546.875000	-69.324692
1593.750000	-70.199570
1640.625000	-70.036652
1687.500000	-69.894943
1734.375000	-70.407806
1781.250000	-71.058075
1828.125000	-70.940590
1875.000000	-70.851364
1921.875000	-71.471153
1968.750000	-71.815895
2015.625000	-71.696724
2062.500000	-72.341461
2109.375000	-72.599976
2156.250000	-72.473633
2203.125000	-72.708595
2250.000000	-73.197159
2296.875000	-73.208931
2343.750000	-73.291519
2390.625000	-73.753746
2437.500000	-73.426186
2484.375000	-73.200699
2531.250000	-73.014305
2578.125000	-73.548798
2625.000000	-73.408760
2671.875000	-73.448372
2718.750000	-73.633469
2765.625000	-74.141655
2812.500000	-74.596207
2859.375000	-74.537560
2906.250000	-74.506851
2953.125000	-74.911972
3000.000000	-75.062897
3046.875000	-75.204056
3093.750000	-75.444069
3140.625000	-75.419540
3187.500000	-75.455338
3234.375000	-75.583588
3281.250000	-75.752502
3328.125000	-75.463692
3375.000000	-75.837585
3421.875000	-76.120377
3468.750000	-76.434662
3515.625000	-76.444252
3562.500000	-76.629761
3609.375000	-76.829346
3656.250000	-76.630417
3703.125000	-76.758858
3750.000000	-77.032745
3796.875000	-77.168617
3843.750000	-77.115356
3890.625000	-76.965202
3937.500000	-76.347649
3984.375000	-76.531075
4031.250000	-77.446762
4078.125000	-77.826225
4125.000000	-77.803520
