Frequency (Hz)	Level (dB)
46.875000	-60.618462
93.750000	-61.843670
140.625000	-63.278103
187.500000	-64.358688
234.375000	-65.544334
281.250000	-66.416534
328.125000	-66.488457
375.000000	-66.830368
421.875000	-66.584656
468.750000	-66.979500
515.625000	-67.483871
562.500000	-67.902008
609.375000	-68.612350
656.250000	-69.358948
703.125000	-69.778564
750.000000	-69.690781
796.875000	-69.011833
843.750000	-69.085022
890.625000	-69.318680
937.500000	-69.830185
984.375000	-70.196899
1031.250000	-70.570717
1078.125000	-71.178902
1125.000000	-71.976784
1171.875000	-72.609924
1218.750000	-73.162811
1265.625000	-73.407364
1312.500000	-73.081871
1359.375000	-73.763496
1406.250000	-74.099907
1453.125000	-74.432648
1500.000000	-74.420570
1546.875000	-74.798355
1593.750000	-75.464729
1640.625000	-76.066635
1687.500000	-76.474594
1734.375000	-76.646271
1781.250000	-76.687988
1828.125000	-76.603218
1875.000000	-77.011429
1921.875000	-76.827362
1968.750000	-77.112404
2015.625000	-77.729836
2062.500000	-78.025978
2109.375000	-78.569611
2156.250000	-79.086403
2203.125000	-79.295204
2250.000000	-79.534431
2296.875000	-79.482422
2343.750000	-80.058136
2390.625000	-79.998978
2437.500000	-79.835609
2484.375000	-80.109444
2531.250000	-80.541756
2578.125000	-80.700974
2625.000000	-80.325081
2671.875000	-80.447945
2718.750000	-80.649879
2765.625000	-80.903244
2812.500000	-80.706123
2859.375000	-80.654716
2906.250000	-80.657158
2953.125000	-81.637238
3000.000000	-81.886345
3046.875000	-81.962067
3093.750000	-81.774979
3140.625000	-81.971916
3187.500000	-82.139969
3234.375000	-82.301048
3281.250000	-82.698586
3328.125000	-82.943069
3375.000000	-82.739960
3421.875000	-82.425880
3468.750000	-82.361923
3515.625000	-82.665031
3562.500000	-82.759697
3609.375000	-82.769691
3656.250000	-83.184601
3703.125000	-83.532295
3750.000000	-83.674217
3796.875000	-83.254257
3843.750000	-83.032486
3890.625000	-83.529167
3937.500000	-84.223709
3984.375000	-84.206596
4031.250000	-84.371811
4078.125000	-84.405441
4125.000000	-84.242134
4171.875000	-84.283737
4218.750000	-84.168488
4265.625000	-84.735237
4312.500000	-84.803520
4359.375000	-84.929771
4406.250000	-85.214066
4453.125000	-85.411522
4500.000000	-85.043060
4546.875000	-85.111984
4593.750000	-85.315971
4640.625000	-85.367470
4687.500000	-85.684471
4734.375000	-85.811485
4781.250000	-86.052406
4828.125000	-86.213234
4875.000000	-86.771957
4921.875000	-86.641899
4968.750000	-86.388176
5015.625000	-86.272949
5062.500000	-86.282257
5109.375000	-86.212685
5156.250000	-86.775833
5203.125000	-86.624153
5250.000000	-87.084641
5296.875000	-87.277512
5343.750000	-87.559776
5390.625000	-87.274734
5437.500000	-87.345947
5484.375000	-87.653435
5531.250000	-87.504318
5578.125000	-87.557549
5625.000000	-88.053574
5671.875000	-88.180054
5718.750000	-87.896904
5765.625000	-88.165649
5812.500000	-88.750000
5859.375000	-88.528358
5906.250000	-88.663673
5953.125000	-89.131287
6000.000000	-89.298790
6046.875000	-88.743340
6093.750000	-89.132050
6140.625000	-89.774849
6187.500000	-89.765610
6234.375000	-89.826744
6281.250000	-89.635170
6328.125000	-90.206314
6375.000000	-90.224907
6421.875000	-90.478821
