Frequency (Hz)	Level (dB)
46.875000	-38.737236
93.750000	-45.525684
140.625000	-48.372593
187.500000	-48.704319
234.375000	-48.631355
281.250000	-49.233387
328.125000	-49.311451
375.000000	-49.460308
421.875000	-50.395061
468.750000	-50.645935
515.625000	-50.479862
562.500000	-50.722343
609.375000	-50.498371
656.250000	-50.745636
703.125000	-51.448318
750.000000	-51.461357
796.875000	-51.267048
843.750000	-51.072727
890.625000	-51.254913
937.500000	-51.825382
984.375000	-51.449474
1031.250000	-51.773430
1078.125000	-52.429409
1125.000000	-52.788067
1171.875000	-53.217934
1218.750000	-53.855202
1265.625000	-53.959152
1312.500000	-54.472206
1359.375000	-54.781456
1406.250000	-54.832424
1453.125000	-55.074814
1500.000000	-55.191078
1546.875000	-55.293369
1593.750000	-55.641605
1640.625000	-55.766048
1687.500000	-55.563763
1734.375000	-55.858543
1781.250000	-56.486397
1828.125000	-56.585835
1875.000000	-56.749477
1921.875000	-57.063484
1968.750000	-57.157303
2015.625000	-57.099770
2062.500000	-56.775063
2109.375000	-56.894878
2156.250000	-57.180820
2203.125000	-57.376629
2250.000000	-57.301723
2296.875000	-57.170334
2343.750000	-56.987080
2390.625000	-57.136131
2437.500000	-57.298218
2484.375000	-56.627548
2531.250000	-56.733253
2578.125000	-56.968376
2625.000000	-56.822353
2671.875000	-56.574074
2718.750000	-56.091457
2765.625000	-55.809334
2812.500000	-56.229210
2859.375000	-56.812511
2906.250000	-56.696171
2953.125000	-56.575184
3000.000000	-56.538822
3046.875000	-56.562260
3093.750000	-56.646114
3140.625000	-56.907646
3187.500000	-57.154457
3234.375000	-57.139004
3281.250000	-56.630676
3328.125000	-55.975388
3375.000000	-56.443672
3421.875000	-56.428589
3468.750000	-56.233162
3515.625000	-56.976326
3562.500000	-57.043022
3609.375000	-56.672626
3656.250000	-56.821327
3703.125000	-56.930355
3750.000000	-56.597523
3796.875000	-56.680222
3843.750000	-57.164547
3890.625000	-57.026241
3937.500000	-57.112713
3984.375000	-57.325413
4031.250000	-57.412800
4078.125000	-57.319263
4125.000000	-57.545452
4171.875000	-57.721600
4218.750000	-57.517483
4265.625000	-57.341831
4312.500000	-57.619488
4359.375000	-57.684448
4406.250000	-57.596539
4453.125000	-57.544285
4500.000000	-57.860649
4546.875000	-57.804108
4593.750000	-57.805172
4640.625000	-57.781887
4687.500000	-57.833122
4734.375000	-57.752769
4781.250000	-57.917240
4828.125000	-58.130253
4875.000000	-58.582989
4921.875000	-58.595272
4968.750000	-58.324062
5015.625000	-58.495701
5062.500000	-58.507744
5109.375000	-58.738186
5156.250000	-58.660839
5203.125000	-58.854374
5250.000000	-59.236423
5296.875000	-59.159725
5343.750000	-58.699413
5390.625000	-58.846394
5437.500000	-59.068279
5484.375000	-58.869217
5531.250000	-59.012321
5578.125000	-59.452003
5625.000000	-59.145763
5671.875000	-59.419701
5718.750000	-59.953632
5765.625000	-59.975414
5812.500000	-59.687092
5859.375000	-59.273804
5906.250000	-59.829170
5953.125000	-60.058102
6000.000000	-59.984756
6046.875000	-59.799004
6093.750000	-60.183098
6140.625000	-60.546387
6187.500000	-60.877300
6234.375000	-60.889858
6281.250000	-60.887661
6328.125000	-61.183884
6375.000000	-61.094364
6421.875000	-61.298283
6468.750000	-61.506184
6515.625000	-62.117016
6562.500000	-62.145966
6609.375000	-62.010361
6656.250000	-62.326283
6703.125000	-62.295593
6750.000000	-61.857136
6796.875000	-62.050858
6843.750000	-62.145588
6890.625000	-62.538582
6937.500000	-62.541489
