Frequency (Hz)	Level (dB)
46.875000	-61.763203
93.750000	-66.875153
140.625000	-69.689301
187.500000	-70.743736
234.375000	-72.284554
281.250000	-73.096237
328.125000	-72.619286
375.000000	-71.382751
421.875000	-71.705757
468.750000	-71.848465
515.625000	-73.818016
562.500000	-75.035797
609.375000	-73.959976
656.250000	-72.812347
703.125000	-72.365158
750.000000	-71.949432
796.875000	-72.491058
843.750000	-73.086594
890.625000	-73.082214
937.500000	-72.393532
984.375000	-72.454018
1031.250000	-73.366180
1078.125000	-74.772194
1125.000000	-75.969414
1171.875000	-77.027206
1218.750000	-76.617218
1265.625000	-76.950653
1312.500000	-77.270500
1359.375000	-77.465843
1406.250000	-78.514648
1453.125000	-79.022621
1500.000000	-79.605804
1546.875000	-80.133385
1593.750000	-80.420525
1640.625000	-80.783478
1687.500000	-81.343658
1734.375000	-82.512077
1781.250000	-82.803818
1828.125000	-82.806725
1875.000000	-83.295982
1921.875000	-83.413422
1968.750000	-83.814941
2015.625000	-84.035301
2062.500000	-84.467773
2109.375000	-85.024948
2156.250000	-85.415184
2203.125000	-84.993317
2250.000000	-85.113861
2296.875000	-85.881302
2343.750000	-85.913406
2390.625000	-85.687935
2437.500000	-85.910255
2484.375000	-86.076126
2531.250000	-86.062088
2578.125000	-86.135551
2625.000000	-86.042969
2671.875000	-86.364830
2718.750000	-86.465942
2765.625000	-86.634003
2812.500000	-86.619621
2859.375000	-86.740738
2906.250000	-87.051666
2953.125000	-86.902397
3000.000000	-86.902985
3046.875000	-87.053902
3093.750000	-87.195610
3140.625000	-86.939842
3187.500000	-86.881744
3234.375000	-87.070755
3281.250000	-87.519775
3328.125000	-87.406906
3375.000000	-87.833168
3421.875000	-87.417343
3468.750000	-87.455780
3515.625000	-88.039894
3562.500000	-88.313629
3609.375000	-88.103966
3656.250000	-87.987686
3703.125000	-88.226814
3750.000000	-88.488449
3796.875000	-88.756363
3843.750000	-89.063370
3890.625000	-88.847183
3937.500000	-88.442863
3984.375000	-88.497047
4031.250000	-88.766884
4078.125000	-88.526093
4125.000000	-88.614067
4171.875000	-89.014229
4218.750000	-89.344566
4265.625000	-89.382126
4312.500000	-89.449287
4359.375000	-89.749985
4406.250000	-89.766388
4453.125000	-89.623978
4500.000000	-89.791664
4546.875000	-89.927940
4593.750000	-89.886818
4640.625000	-89.881073
4687.500000	-90.170769
4734.375000	-89.988930
4781.250000	-90.506027
4828.125000	-90.966179
4875.000000	-90.794624
4921.875000	-90.438690
4968.750000	-90.457047
5015.625000	-90.546074
5062.500000	-90.416458
5109.375000	-90.936462
5156.250000	-91.484123
5203.125000	-91.378456
5250.000000	-90.969650
5296.875000	-90.820229
5343.750000	-90.859909
5390.625000	-91.519501
5437.500000	-91.482109
5484.375000	-91.507637
5531.250000	-91.679543
5578.125000	-91.553024
5625.000000	-91.643471
5671.875000	-92.006493
5718.750000	-92.136299
5765.625000	-92.477005
5812.500000	-92.554497
5859.375000	-92.418365
5906.250000	-92.559959
5953.125000	-92.626846
6000.000000	-92.216545
6046.875000	-92.340302
6093.750000	-93.187363
6140.625000	-93.389130
6187.500000	-93.378983
6234.375000	-93.004204
6281.250000	-93.304665
6328.125000	-93.559578
6375.000000	-93.558479
6421.875000	-93.899376
6468.750000	-93.984535
6515.625000	-94.307327
6562.500000	-94.345055
6609.375000	-94.335068
6656.250000	-94.231659
