Frequency (Hz)	Level (dB)
46.875000	-35.678547
93.750000	-44.017197
140.625000	-54.909485
187.500000	-59.527401
234.375000	-61.822289
281.250000	-63.147259
328.125000	-63.911255
375.000000	-64.883797
421.875000	-65.009132
468.750000	-65.390488
515.625000	-65.479973
562.500000	-65.572914
609.375000	-65.715065
656.250000	-66.064079
703.125000	-66.603745
750.000000	-67.021431
796.875000	-67.568123
843.750000	-67.202377
890.625000	-67.255661
937.500000	-67.511238
984.375000	-67.799774
1031.250000	-67.871918
1078.125000	-68.181778
1125.000000	-68.262657
1171.875000	-68.420967
1218.750000	-68.971077
1265.625000	-69.916595
1312.500000	-70.131866
1359.375000	-70.077553
1406.250000	-70.195969
1453.125000	-70.464226
1500.000000	-70.591461
1546.875000	-70.581474
1593.750000	-70.725487
1640.625000	-71.051659
1687.500000	-71.322563
1734.375000	-71.732422
1781.250000	-71.629929
1828.125000	-71.657547
1875.000000	-71.952011
1921.875000	-72.123871
1968.750000	-72.646065
2015.625000	-73.036148
2062.500000	-72.740318
2109.375000	-72.657906
2156.250000	-73.048256
2203.125000	-73.499756
2250.000000	-73.793175
2296.875000	-74.001526
2343.750000	-73.908134
2390.625000	-73.926567
2437.500000	-73.606613
2484.375000	-73.812439
2531.250000	-73.681488
2578.125000	-73.582153
2625.000000	-73.857643
2671.875000	-74.272095
2718.750000	-74.107468
2765.625000	-74.313110
2812.500000	-74.310448
2859.375000	-74.677032
2906.250000	-74.719223
2953.125000	-74.810646
3000.000000	-74.526482
3046.875000	-74.178658
3093.750000	-74.183754
3140.625000	-74.509476
3187.500000	-74.251915
3234.375000	-74.333450
3281.250000	-74.605507
3328.125000	-74.976410
3375.000000	-75.309265
3421.875000	-75.151459
3468.750000	-74.732796
3515.625000	-74.714027
3562.500000	-75.008202
3609.375000	-74.921646
3656.250000	-74.887688
3703.125000	-75.273460
3750.000000	-75.512138
3796.875000	-75.744621
3843.750000	-75.690475
3890.625000	-75.508072
3937.500000	-75.584625
3984.375000	-75.887299
4031.250000	-75.667297
4078.125000	-75.385490
4125.000000	-75.758553
4171.875000	-75.901474
4218.750000	-75.671516
4265.625000	-75.469818
4312.500000	-75.283028
4359.375000	-75.371170
4406.250000	-75.849129
4453.125000	-75.906334
4500.000000	-75.875168
4546.875000	-75.716202
4593.750000	-76.093948
4640.625000	-75.897423
4687.500000	-75.812935
4734.375000	-76.299324
4781.250000	-76.477760
4828.125000	-76.114594
4875.000000	-76.065529
4921.875000	-76.204155
4968.750000	-76.403549
5015.625000	-76.346352
5062.500000	-76.377487
5109.375000	-76.513657
5156.250000	-76.870827
5203.125000	-77.153679
5250.000000	-77.078934
5296.875000	-77.232689
5343.750000	-77.137932
5390.625000	-77.368874
5437.500000	-77.867523
5484.375000	-77.529716
5531.250000	-77.645645
5578.125000	-77.907318
5625.000000	-78.204437
5671.875000	-78.039436
5718.750000	-77.753807
5765.625000	-77.334656
5812.500000	-77.481941
5859.375000	-78.000145
5906.250000	-77.876961
5953.125000	-78.164803
6000.000000	-78.575417
6046.875000	-78.644264
6093.750000	-78.980774
6140.625000	-79.109528
6187.500000	-78.955101
6234.375000	-79.012047
6281.250000	-79.464043
6328.125000	-79.459320
6375.000000	-79.132271
6421.875000	-79.059937
6468.750000	-79.541664
6515.625000	-79.768227
6562.500000	-79.615334
6609.375000	-79.759094
6656.250000	-79.993942
6703.125000	-80.290695
6750.000000	-80.328690
6796.875000	-80.466537
6843.750000	-80.462196
6890.625000	-80.880402
6937.500000	-80.675285
6984.375000	-81.020836
7031.250000	-80.888313
7078.125000	-81.012764
7125.000000	-81.270966
7171.875000	-81.478813
7218.750000	-81.834816
7265.625000	-82.062965
7312.500000	-81.813065
7359.375000	-82.104858
7406.250000	-81.949638
7453.125000	-81.931015
