Frequency (Hz)	Level (dB)
46.875000	-49.165592
93.750000	-54.934181
140.625000	-60.171516
187.500000	-62.962299
234.375000	-64.792870
281.250000	-65.616959
328.125000	-65.786133
375.000000	-65.707413
421.875000	-65.277679
468.750000	-65.427109
515.625000	-65.376350
562.500000	-65.598419
609.375000	-65.947243
656.250000	-65.762520
703.125000	-65.531036
750.000000	-66.002602
796.875000	-66.415154
843.750000	-66.795609
890.625000	-67.192551
937.500000	-67.606445
984.375000	-67.781197
1031.250000	-68.236496
1078.125000	-68.450043
1125.000000	-68.865334
1171.875000	-68.908813
1218.750000	-69.100197
1265.625000	-68.867226
1312.500000	-68.933228
1359.375000	-69.357773
1406.250000	-69.506630
1453.125000	-69.278442
1500.000000	-69.604660
1546.875000	-69.684486
1593.750000	-70.108109
1640.625000	-69.698257
1687.500000	-69.654884
1734.375000	-70.174950
1781.250000	-70.758446
1828.125000	-70.578354
1875.000000	-70.250275
1921.875000	-70.629211
1968.750000	-71.070663
2015.625000	-71.690422
2062.500000	-71.969070
2109.375000	-72.283340
2156.250000	-72.777336
2203.125000	-72.425285
2250.000000	-72.213486
2296.875000	-71.941399
2343.750000	-71.948524
2390.625000	-72.180183
2437.500000	-72.230957
2484.375000	-72.415634
2531.250000	-72.658470
2578.125000	-72.492828
2625.000000	-72.642380
2671.875000	-73.529602
2718.750000	-73.706413
2765.625000	-73.616745
2812.500000	-73.617561
2859.375000	-73.733109
2906.250000	-73.993629
2953.125000	-73.873085
3000.000000	-73.980209
3046.875000	-73.954079
3093.750000	-73.918991
3140.625000	-74.095802
3187.500000	-73.916931
3234.375000	-73.890419
3281.250000	-73.939293
3328.125000	-74.022987
3375.000000	-74.144302
3421.875000	-74.103119
3468.750000	-73.993202
3515.625000	-74.129700
3562.500000	-74.023064
3609.375000	-74.117058
3656.250000	-74.420898
3703.125000	-74.337952
3750.000000	-74.226089
3796.875000	-74.438141
3843.750000	-74.836014
3890.625000	-75.412888
3937.500000	-75.557930
3984.375000	-75.228951
4031.250000	-75.280563
4078.125000	-75.206108
4125.000000	-75.061699
4171.875000	-75.053474
4218.750000	-75.446663
4265.625000	-75.610268
4312.500000	-75.582771
4359.375000	-76.056389
4406.250000	-76.668396
4453.125000	-76.434784
4500.000000	-76.401543
4546.875000	-76.816910
4593.750000	-76.883896
4640.625000	-76.909431
4687.500000	-76.963966
4734.375000	-77.224625
4781.250000	-77.408005
4828.125000	-77.029648
4875.000000	-76.928963
4921.875000	-77.270744
4968.750000	-77.577057
5015.625000	-77.249031
5062.500000	-77.240036
5109.375000	-78.011879
5156.250000	-77.908218
5203.125000	-78.060135
5250.000000	-77.910515
5296.875000	-77.895309
5343.750000	-78.154655
5390.625000	-78.444794
5437.500000	-78.785583
5484.375000	-79.032799
5531.250000	-78.775833
5578.125000	-78.958473
5625.000000	-79.368645
5671.875000	-78.995888
5718.750000	-79.053986
5765.625000	-79.517220
5812.500000	-80.064697
5859.375000	-80.035698
5906.250000	-80.066597
5953.125000	-80.127831
6000.000000	-79.931442
6046.875000	-80.036629
6093.750000	-80.580933
6140.625000	-81.008598
6187.500000	-80.812737
6234.375000	-80.648636
6281.250000	-80.734039
6328.125000	-80.953011
6375.000000	-81.109825
6421.875000	-81.116028
6468.750000	-81.562431
6515.625000	-82.011864
6562.500000	-82.119751
6609.375000	-82.134575
6656.250000	-82.305840
6703.125000	-82.433968
6750.000000	-82.122345
6796.875000	-82.015480
6843.750000	-82.495644
6890.625000	-82.938591
6937.500000	-82.801582
6984.375000	-82.841606
7031.250000	-83.297409
7078.125000	-83.479919
7125.000000	-83.175972
7171.875000	-83.119125
7218.750000	-83.588028
7265.625000	-84.078224
7312.500000	-84.209854
7359.375000	-84.048737
7406.250000	-83.915154
7453.125000	-84.112419
7500.000000	-84.513916
7546.875000	-84.588264
7593.750000	-84.823997
7640.625000	-84.993889
7687.500000	-85.033127
7734.375000	-85.227852
7781.250000	-84.912544
7828.125000	-85.665306
7875.000000	-85.204277
7921.875000	-84.880600
7968.750000	-85.354240
8015.625000	-85.469452
8062.500000	-85.277458
8109.375000	-85.339386
8156.250000	-85.992638
8203.125000	-86.393173
8250.000000	-86.529015
8296.875000	-86.478882
8343.750000	-86.034584
8390.625000	-86.009048
8437.500000	-86.238556
8484.375000	-86.426094
8531.250000	-86.662125
8578.125000	-86.161438
8625.000000	-86.349640
8671.875000	-86.647514
8718.750000	-86.886131
8765.625000	-86.636093
8812.500000	-86.171593
8859.375000	-86.640648
8906.250000	-86.442818
8953.125000	-86.709427
9000.000000	-87.148590
9046.875000	-86.923561
9093.750000	-86.882355
9140.625000	-86.909676
9187.500000	-86.867210
9234.375000	-86.873329
9281.250000	-87.355644
9328.125000	-87.358482
9375.000000	-87.532356
