Frequency (Hz)	Level (dB)
46.875000	-44.050472
93.750000	-50.572060
140.625000	-58.673862
187.500000	-63.374210
234.375000	-66.045387
281.250000	-66.963524
328.125000	-67.390358
375.000000	-67.568642
421.875000	-68.167336
468.750000	-68.936195
515.625000	-69.636650
562.500000	-70.102081
609.375000	-70.378906
656.250000	-70.845085
703.125000	-71.173004
750.000000	-70.633728
796.875000	-70.945404
843.750000	-71.386841
890.625000	-71.726616
937.500000	-72.089775
984.375000	-72.356171
1031.250000	-72.347008
1078.125000	-72.871475
1125.000000	-73.230362
1171.875000	-73.370827
1218.750000	-73.751167
1265.625000	-74.202316
1312.500000	-73.130409
1359.375000	-72.515656
1406.250000	-73.023460
1453.125000	-73.582146
1500.000000	-74.253784
1546.875000	-74.823677
1593.750000	-75.407249
1640.625000	-75.432289
1687.500000	-76.400681
1734.375000	-76.865158
1781.250000	-76.896309
1828.125000	-77.596703
1875.000000	-76.976547
1921.875000	-76.849236
1968.750000	-77.345146
2015.625000	-77.142014
2062.500000	-77.349350
2109.375000	-76.898254
2156.250000	-76.790924
2203.125000	-77.654327
2250.000000	-77.615921
2296.875000	-76.537582
2343.750000	-77.531319
2390.625000	-78.774979
2437.500000	-79.265800
2484.375000	-79.696800
2531.250000	-79.588791
2578.125000	-79.433426
2625.000000	-79.498779
2671.875000	-79.439079
2718.750000	-79.977028
2765.625000	-80.183640
2812.500000	-80.146416
2859.375000	-80.326767
2906.250000	-80.363922
2953.125000	-80.649872
3000.000000	-81.284348
3046.875000	-80.775383
3093.750000	-80.768707
3140.625000	-80.911621
3187.500000	-81.012260
3234.375000	-81.214676
3281.250000	-81.085152
3328.125000	-81.102890
3375.000000	-81.429741
3421.875000	-81.391891
3468.750000	-81.555824
3515.625000	-81.649841
3562.500000	-81.772636
3609.375000	-81.703804
3656.250000	-81.875099
3703.125000	-82.234772
3750.000000	-82.556190
3796.875000	-82.346611
3843.750000	-82.273056
3890.625000	-81.878868
3937.500000	-81.995110
3984.375000	-82.158257
4031.250000	-82.663536
4078.125000	-82.545891
4125.000000	-82.723991
4171.875000	-82.754211
4218.750000	-82.793869
4265.625000	-83.042053
4312.500000	-82.848480
4359.375000	-83.157204
4406.250000	-82.838348
4453.125000	-83.072815
4500.000000	-82.910225
4546.875000	-82.774513
4593.750000	-82.963974
