Frequency (Hz)	Level (dB)
46.875000	-29.070169
93.750000	-38.014019
140.625000	-45.571384
187.500000	-48.061703
234.375000	-49.355659
281.250000	-50.110313
328.125000	-50.533920
375.000000	-51.154716
421.875000	-50.215256
468.750000	-48.033672
515.625000	-50.727596
562.500000	-52.187592
609.375000	-51.868500
656.250000	-52.176445
703.125000	-52.252769
750.000000	-52.112183
796.875000	-52.129749
843.750000	-52.148945
890.625000	-51.765930
937.500000	-51.504143
984.375000	-53.129673
1031.250000	-53.712776
1078.125000	-54.056164
1125.000000	-54.422955
1171.875000	-54.935631
1218.750000	-55.636871
1265.625000	-55.443871
1312.500000	-55.840439
1359.375000	-56.321999
1406.250000	-56.699085
1453.125000	-56.989410
1500.000000	-57.014595
1546.875000	-57.376881
1593.750000	-57.990013
1640.625000	-58.082489
1687.500000	-58.223793
1734.375000	-58.474899
1781.250000	-58.730053
1828.125000	-59.007912
1875.000000	-58.991661
1921.875000	-59.241066
1968.750000	-59.335453
2015.625000	-59.723457
2062.500000	-60.140308
2109.375000	-60.483616
2156.250000	-60.123837
2203.125000	-60.106613
2250.000000	-60.422626
2296.875000	-60.627647
2343.750000	-60.690022
2390.625000	-60.411049
2437.500000	-60.060982
2484.375000	-60.003490
2531.250000	-60.395123
2578.125000	-60.567261
2625.000000	-61.096920
2671.875000	-60.702427
2718.750000	-61.165287
2765.625000	-61.070831
2812.500000	-60.970272
2859.375000	-61.078259
2906.250000	-61.487442
2953.125000	-61.711433
3000.000000	-61.302212
3046.875000	-61.435543
3093.750000	-61.645824
3140.625000	-61.612473
3187.500000	-61.542797
3234.375000	-61.610081
3281.250000	-61.613808
3328.125000	-61.442741
3375.000000	-61.627289
3421.875000	-61.950272
3468.750000	-62.041786
3515.625000	-61.653442
3562.500000	-61.655735
3609.375000	-62.039310
3656.250000	-62.364281
3703.125000	-61.988495
3750.000000	-62.272526
3796.875000	-61.751339
3843.750000	-62.107170
3890.625000	-61.743095
3937.500000	-61.981327
3984.375000	-62.185589
4031.250000	-62.351864
4078.125000	-62.275726
4125.000000	-62.495422
4171.875000	-62.602306
4218.750000	-62.493343
4265.625000	-62.821514
4312.500000	-63.042576
4359.375000	-62.988716
4406.250000	-62.866692
4453.125000	-63.069828
4500.000000	-63.012074
4546.875000	-62.911617
4593.750000	-62.785362
4640.625000	-63.002216
4687.500000	-63.318596
4734.375000	-63.290527
4781.250000	-62.979042
4828.125000	-63.343292
4875.000000	-63.402973
4921.875000	-63.524094
4968.750000	-63.424503
5015.625000	-63.558762
