Frequency (Hz)	Level (dB)
46.875000	-41.533531
93.750000	-48.746380
140.625000	-56.334801
187.500000	-63.396954
234.375000	-68.267586
281.250000	-70.676231
328.125000	-71.691200
375.000000	-71.677322
421.875000	-71.952454
468.750000	-71.784958
515.625000	-71.481308
562.500000	-71.251831
609.375000	-71.209229
656.250000	-71.020569
703.125000	-70.413231
750.000000	-70.625183
796.875000	-70.559761
843.750000	-70.870720
890.625000	-70.914825
937.500000	-70.661911
984.375000	-71.548035
1031.250000	-72.350159
1078.125000	-72.781998
1125.000000	-73.483604
1171.875000	-74.249077
1218.750000	-74.896881
1265.625000	-75.626015
1312.500000	-76.663193
1359.375000	-76.698753
1406.250000	-76.800621
1453.125000	-77.422539
1500.000000	-77.762428
1546.875000	-78.211540
1593.750000	-78.768517
1640.625000	-79.285263
1687.500000	-79.811317
1734.375000	-80.726585
1781.250000	-81.040825
1828.125000	-81.129776
1875.000000	-81.474342
1921.875000	-82.268074
1968.750000	-82.858253
2015.625000	-82.889420
2062.500000	-82.939415
2109.375000	-83.593025
2156.250000	-83.723770
2203.125000	-83.499001
2250.000000	-83.832245
2296.875000	-84.502792
2343.750000	-84.406746
2390.625000	-84.143837
2437.500000	-84.503326
2484.375000	-84.646706
2531.250000	-84.504791
2578.125000	-84.715530
2625.000000	-85.056236
2671.875000	-84.679405
2718.750000	-85.194481
2765.625000	-86.056252
2812.500000	-86.447586
2859.375000	-86.066803
2906.250000	-85.875877
2953.125000	-86.189789
3000.000000	-86.116096
3046.875000	-86.018242
3093.750000	-86.085449
3140.625000	-86.493866
3187.500000	-86.398300
3234.375000	-86.447296
3281.250000	-86.401344
3328.125000	-86.260178
3375.000000	-86.714005
3421.875000	-86.483772
3468.750000	-86.420319
3515.625000	-86.823708
3562.500000	-86.799828
3609.375000	-86.920380
3656.250000	-86.920082
3703.125000	-86.951721
3750.000000	-87.018494
3796.875000	-87.220200
3843.750000	-87.580002
3890.625000	-88.383118
3937.500000	-88.093079
3984.375000	-87.811142
4031.250000	-87.687805
4078.125000	-87.542397
4125.000000	-87.832359
4171.875000	-88.040451
4218.750000	-87.997971
4265.625000	-87.845390
4312.500000	-87.693459
4359.375000	-87.610344
4406.250000	-88.298737
4453.125000	-88.636986
4500.000000	-88.707268
4546.875000	-88.689873
4593.750000	-88.771019
4640.625000	-88.844810
4687.500000	-88.853394
4734.375000	-88.732185
4781.250000	-88.439857
4828.125000	-88.981995
4875.000000	-89.135056
4921.875000	-89.168076
4968.750000	-89.265579
5015.625000	-89.236107
5062.500000	-89.256317
5109.375000	-89.362358
5156.250000	-89.561966
5203.125000	-89.749863
5250.000000	-89.708046
5296.875000	-89.551903
5343.750000	-89.573036
5390.625000	-89.767845
5437.500000	-90.039078
5484.375000	-89.946060
5531.250000	-90.405914
5578.125000	-90.108131
5625.000000	-90.307076
5671.875000	-90.381126
5718.750000	-90.320999
5765.625000	-90.577278
5812.500000	-91.030464
5859.375000	-91.395111
5906.250000	-91.379135
5953.125000	-91.536407
6000.000000	-91.874062
6046.875000	-92.153618
6093.750000	-91.996346
6140.625000	-92.148735
6187.500000	-92.376289
6234.375000	-92.328690
6281.250000	-92.311493
6328.125000	-92.525406
6375.000000	-92.541603
6421.875000	-92.743568
6468.750000	-92.649406
6515.625000	-93.379730
6562.500000	-94.125839
6609.375000	-93.964615
6656.250000	-93.951477
6703.125000	-93.933342
6750.000000	-94.182663
6796.875000	-94.555168
6843.750000	-94.396637
6890.625000	-94.559959
6937.500000	-94.950233
6984.375000	-95.040718
7031.250000	-95.129150
7078.125000	-94.654739
7125.000000	-94.747932
7171.875000	-95.226532
7218.750000	-95.555862
7265.625000	-95.514359
7312.500000	-95.285675
7359.375000	-95.150108
7406.250000	-94.898941
7453.125000	-95.233475
7500.000000	-95.367554
7546.875000	-95.562645
7593.750000	-95.607048
7640.625000	-95.734032
7687.500000	-95.575699
7734.375000	-95.317368
7781.250000	-95.240593
7828.125000	-95.755417
7875.000000	-95.368469
7921.875000	-95.129326
7968.750000	-95.411346
8015.625000	-95.590965
8062.500000	-95.676880
8109.375000	-95.588737
8156.250000	-95.708115
8203.125000	-95.349579
8250.000000	-95.351410
8296.875000	-95.256317
8343.750000	-95.437866
8390.625000	-95.444672
8437.500000	-95.362602
8484.375000	-95.625031
8531.250000	-95.335152
8578.125000	-95.380943
8625.000000	-95.545685
8671.875000	-95.743652
8718.750000	-95.632736
8765.625000	-95.811798
8812.500000	-95.404495
8859.375000	-95.256721
8906.250000	-95.816368
8953.125000	-95.972702
9000.000000	-96.065079
9046.875000	-96.194328
9093.750000	-95.568451
9140.625000	-95.790230
9187.500000	-95.945595
9234.375000	-95.901520
9281.250000	-96.044884
9328.125000	-96.516312
9375.000000	-96.713272
9421.875000	-96.622597
9468.750000	-96.991058
9515.625000	-97.178757
9562.500000	-96.916451
9609.375000	-96.664452
9656.250000	-96.801689
9703.125000	-96.925789
9750.000000	-96.993271
9796.875000	-96.977928
9843.750000	-96.940125
9890.625000	-97.292023
9937.500000	-97.134903
9984.375000	-97.236534
10031.250000	-96.965012
10078.125000	-96.747147
10125.000000	-96.678253
10171.875000	-97.159851
10218.750000	-97.388855
10265.625000	-97.446548
10312.500000	-97.757423
10359.375000	-97.824020
10406.250000	-97.729279
10453.125000	-98.092430
10500.000000	-98.611870
10546.875000	-98.908936
10593.750000	-98.751427
10640.625000	-98.723465
10687.500000	-98.784988
10734.375000	-99.298523
10781.250000	-99.319427
10828.125000	-99.478294
10875.000000	-99.777954
10921.875000	-99.647888
10968.750000	-99.562782
11015.625000	-100.010788
11062.500000	-99.950073
11109.375000	-100.081612
11156.250000	-100.084335
11203.125000	-100.334396
11250.000000	-100.333252
11296.875000	-100.760918
11343.750000	-100.884270
11390.625000	-101.064072
11437.500000	-101.122147
11484.375000	-101.000900
11531.250000	-101.397789
11578.125000	-101.973129
11625.000000	-102.077065
11671.875000	-102.218269
11718.750000	-102.041611
11765.625000	-102.020859
11812.500000	-102.512016
11859.375000	-103.111885
11906.250000	-103.062286
11953.125000	-102.774071
12000.000000	-103.230820
12046.875000	-103.520164
