Frequency (Hz)	Level (dB)
46.875000	-28.217705
93.750000	-38.810261
140.625000	-49.185715
187.500000	-52.092930
234.375000	-51.845215
281.250000	-51.885822
328.125000	-52.741146
375.000000	-53.205772
421.875000	-53.780216
468.750000	-53.713371
515.625000	-52.896362
562.500000	-52.812092
609.375000	-53.339043
656.250000	-53.454609
703.125000	-53.312561
750.000000	-53.421597
796.875000	-53.175217
843.750000	-53.227882
890.625000	-53.917770
937.500000	-54.349449
984.375000	-54.643909
1031.250000	-55.194050
1078.125000	-55.990997
1125.000000	-56.353134
1171.875000	-56.798302
1218.750000	-57.620686
1265.625000	-58.093845
1312.500000	-58.732800
1359.375000	-59.311764
1406.250000	-59.821117
1453.125000	-60.059513
1500.000000	-60.247589
1546.875000	-60.575333
1593.750000	-61.430420
1640.625000	-61.563709
1687.500000	-61.556507
1734.375000	-62.442120
1781.250000	-62.972984
1828.125000	-62.902172
1875.000000	-63.012482
1921.875000	-63.701687
1968.750000	-64.115524
2015.625000	-64.243263
2062.500000	-64.572227
2109.375000	-65.004280
2156.250000	-65.130959
2203.125000	-65.034546
2250.000000	-65.272614
2296.875000	-65.337570
2343.750000	-65.186180
2390.625000	-65.480782
2437.500000	-65.589897
2484.375000	-65.419327
2531.250000	-65.075096
2578.125000	-64.751053
2625.000000	-65.155945
2671.875000	-65.675606
2718.750000	-65.544983
2765.625000	-66.057625
2812.500000	-66.175446
2859.375000	-65.853500
2906.250000	-65.864403
2953.125000	-66.258034
3000.000000	-66.310638
3046.875000	-65.752274
3093.750000	-65.639809
3140.625000	-65.816589
3187.500000	-65.750252
3234.375000	-66.196960
3281.250000	-66.338432
3328.125000	-65.909576
3375.000000	-66.258888
3421.875000	-66.684654
3468.750000	-66.090965
3515.625000	-66.351189
3562.500000	-66.330681
3609.375000	-66.715317
3656.250000	-66.494278
3703.125000	-66.804482
3750.000000	-66.567039
3796.875000	-66.690208
3843.750000	-67.062981
3890.625000	-67.083359
3937.500000	-67.406868
3984.375000	-67.205856
4031.250000	-66.909302
4078.125000	-66.869003
