Frequency (Hz)	Level (dB)
46.875000	-40.208340
93.750000	-45.075069
140.625000	-50.692894
187.500000	-54.104084
234.375000	-55.881649
281.250000	-56.848110
328.125000	-56.067841
375.000000	-56.080070
421.875000	-57.133080
468.750000	-56.776634
515.625000	-56.301575
562.500000	-56.410233
609.375000	-56.729759
656.250000	-56.404118
703.125000	-55.782959
750.000000	-55.891075
796.875000	-56.222172
843.750000	-56.678593
890.625000	-56.757885
937.500000	-57.232529
984.375000	-57.820553
1031.250000	-58.399437
1078.125000	-58.962273
1125.000000	-59.681549
1171.875000	-60.694763
1218.750000	-60.901131
1265.625000	-61.100929
1312.500000	-62.185604
1359.375000	-62.739624
1406.250000	-63.417309
1453.125000	-64.276894
1500.000000	-64.687439
1546.875000	-65.131554
1593.750000	-65.783371
1640.625000	-65.736732
1687.500000	-65.671593
1734.375000	-66.009979
1781.250000	-66.472626
1828.125000	-66.693176
1875.000000	-67.383560
1921.875000	-67.827354
1968.750000	-68.031143
2015.625000	-68.604263
2062.500000	-68.996216
2109.375000	-68.453835
2156.250000	-68.150658
2203.125000	-68.474449
2250.000000	-68.811775
2296.875000	-69.299599
2343.750000	-68.831543
2390.625000	-68.757652
2437.500000	-68.881165
2484.375000	-69.031662
2531.250000	-69.521286
2578.125000	-69.317795
2625.000000	-69.206718
2671.875000	-69.384773
2718.750000	-69.427658
2765.625000	-69.672440
2812.500000	-69.457222
2859.375000	-68.828125
2906.250000	-69.173378
2953.125000	-69.154366
3000.000000	-69.238861
3046.875000	-69.298355
3093.750000	-69.522636
3140.625000	-69.509529
3187.500000	-69.567596
3234.375000	-69.509254
3281.250000	-69.103462
3328.125000	-69.074425
3375.000000	-68.700546
3421.875000	-68.657425
3468.750000	-68.874527
3515.625000	-69.171791
3562.500000	-69.738136
3609.375000	-69.899223
3656.250000	-69.340111
3703.125000	-69.753677
3750.000000	-70.040207
3796.875000	-69.862556
3843.750000	-70.249229
3890.625000	-70.108704
3937.500000	-70.633865
3984.375000	-70.343071
4031.250000	-70.217964
4078.125000	-70.745773
4125.000000	-71.491142
4171.875000	-71.357048
4218.750000	-71.716354
4265.625000	-71.913979
4312.500000	-71.613388
4359.375000	-71.551445
4406.250000	-71.640968
4453.125000	-71.764488
4500.000000	-71.702583
4546.875000	-72.148933
4593.750000	-72.446388
