Frequency (Hz)	Level (dB)
46.875000	-38.052261
93.750000	-46.043308
140.625000	-52.835423
187.500000	-58.239124
234.375000	-60.670025
281.250000	-61.264927
328.125000	-61.716236
375.000000	-61.932789
421.875000	-62.152679
468.750000	-63.155838
515.625000	-63.865421
562.500000	-64.132866
609.375000	-64.649460
656.250000	-64.548401
703.125000	-64.512978
750.000000	-64.802994
796.875000	-64.820076
843.750000	-65.263680
890.625000	-65.130463
937.500000	-65.539665
984.375000	-65.777946
1031.250000	-66.004372
1078.125000	-66.112976
1125.000000	-66.415337
1171.875000	-66.424232
1218.750000	-66.746239
1265.625000	-67.138657
1312.500000	-67.712654
1359.375000	-67.878166
1406.250000	-68.015656
1453.125000	-68.074760
1500.000000	-68.123772
1546.875000	-68.157684
1593.750000	-68.679817
1640.625000	-68.590996
1687.500000	-68.526093
1734.375000	-68.563606
1781.250000	-68.642136
1828.125000	-68.710831
1875.000000	-69.110291
1921.875000	-69.173393
1968.750000	-69.134880
2015.625000	-69.203339
2062.500000	-69.631615
2109.375000	-70.001717
2156.250000	-70.135078
2203.125000	-70.115067
2250.000000	-70.242508
2296.875000	-70.535973
2343.750000	-70.312775
2390.625000	-70.075150
2437.500000	-70.243385
2484.375000	-70.325615
2531.250000	-69.985985
2578.125000	-70.005577
2625.000000	-70.650665
2671.875000	-70.453217
2718.750000	-70.038185
2765.625000	-70.515053
2812.500000	-70.683296
2859.375000	-70.527077
2906.250000	-70.541145
2953.125000	-70.850761
3000.000000	-70.794022
3046.875000	-70.831543
3093.750000	-70.669960
3140.625000	-70.767609
3187.500000	-70.631912
3234.375000	-70.819733
3281.250000	-71.138947
3328.125000	-71.373932
3375.000000	-71.455353
3421.875000	-71.694748
3468.750000	-71.488129
3515.625000	-71.256653
3562.500000	-71.308762
3609.375000	-71.210808
3656.250000	-71.059784
3703.125000	-71.340790
3750.000000	-71.249176
3796.875000	-71.599571
3843.750000	-72.005081
3890.625000	-71.714149
3937.500000	-71.672951
3984.375000	-72.076927
4031.250000	-71.769974
4078.125000	-72.391479
4125.000000	-72.719353
4171.875000	-72.367569
4218.750000	-72.567230
4265.625000	-72.611992
4312.500000	-72.842453
4359.375000	-73.076134
4406.250000	-73.072830
4453.125000	-73.163261
4500.000000	-73.011093
4546.875000	-73.098625
4593.750000	-73.825851
4640.625000	-73.651382
4687.500000	-73.336021
4734.375000	-73.528442
4781.250000	-74.071678
4828.125000	-74.101692
4875.000000	-73.859398
4921.875000	-74.003677
4968.750000	-74.214111
5015.625000	-74.338631
5062.500000	-74.495193
5109.375000	-74.904839
5156.250000	-74.754181
5203.125000	-74.657913
5250.000000	-74.533691
5296.875000	-75.216713
5343.750000	-75.454742
5390.625000	-75.558350
5437.500000	-75.548538
5484.375000	-75.889542
5531.250000	-76.049873
5578.125000	-76.150192
5625.000000	-76.268036
5671.875000	-76.377968
5718.750000	-76.579857
5765.625000	-76.541519
5812.500000	-76.422470
5859.375000	-76.966652
5906.250000	-76.900200
5953.125000	-77.222122
6000.000000	-77.323204
6046.875000	-77.507637
6093.750000	-77.952255
6140.625000	-78.032394
6187.500000	-77.534668
6234.375000	-78.005150
6281.250000	-78.360291
6328.125000	-78.714592
6375.000000	-78.367287
6421.875000	-78.466759
6468.750000	-79.013588
6515.625000	-78.888626
6562.500000	-79.062180
6609.375000	-79.814537
6656.250000	-79.831078
6703.125000	-79.968071
6750.000000	-80.269936
6796.875000	-80.659958
6843.750000	-80.875748
6890.625000	-81.242935
6937.500000	-81.314560
6984.375000	-81.507973
7031.250000	-81.683937
7078.125000	-81.983597
7125.000000	-81.833893
7171.875000	-81.781136
7218.750000	-82.400604
7265.625000	-82.420715
7312.500000	-82.530380
7359.375000	-83.230789
7406.250000	-83.357819
7453.125000	-83.342224
7500.000000	-83.185997
7546.875000	-82.868698
7593.750000	-83.274063
7640.625000	-83.511177
7687.500000	-83.817871
7734.375000	-84.161766
7781.250000	-84.154045
7828.125000	-84.164352
7875.000000	-84.341377
7921.875000	-84.705414
7968.750000	-84.923515
8015.625000	-85.045059
8062.500000	-85.327690
8109.375000	-85.576004
8156.250000	-85.455055
8203.125000	-85.311951
8250.000000	-85.482903
8296.875000	-85.210289
8343.750000	-85.198540
8390.625000	-85.406555
8437.500000	-85.770149
8484.375000	-85.949844
8531.250000	-86.256531
8578.125000	-86.183319
8625.000000	-86.309349
8671.875000	-86.049873
8718.750000	-86.193626
8765.625000	-86.568695
8812.500000	-86.473022
8859.375000	-86.553665
8906.250000	-86.802139
8953.125000	-86.835991
9000.000000	-86.989815
9046.875000	-86.822281
9093.750000	-87.202675
9140.625000	-87.110992
9187.500000	-87.329628
9234.375000	-87.394806
9281.250000	-87.448318
9328.125000	-87.439133
9375.000000	-87.862823
9421.875000	-88.064461
9468.750000	-88.275139
9515.625000	-88.386459
9562.500000	-88.488884
9609.375000	-88.803322
9656.250000	-88.596970
9703.125000	-88.731735
9750.000000	-88.783821
9796.875000	-89.510811
9843.750000	-89.558319
9890.625000	-89.557198
9937.500000	-89.746109
9984.375000	-89.784424
10031.250000	-89.421669
10078.125000	-89.838844
10125.000000	-90.380005
10171.875000	-90.422516
10218.750000	-89.787239
10265.625000	-90.473579
10312.500000	-91.026520
10359.375000	-91.451340
10406.250000	-91.362144
10453.125000	-91.209045
10500.000000	-91.468170
10546.875000	-91.753532
10593.750000	-91.770798
10640.625000	-91.527000
10687.500000	-91.720367
10734.375000	-92.347778
10781.250000	-92.547287
10828.125000	-92.727158
10875.000000	-92.929779
10921.875000	-93.194954
10968.750000	-93.271935
11015.625000	-93.455368
11062.500000	-93.734261
11109.375000	-93.737778
11156.250000	-93.601151
11203.125000	-93.614540
11250.000000	-93.390022
11296.875000	-93.708153
11343.750000	-93.951942
11390.625000	-94.668869
11437.500000	-94.840431
11484.375000	-95.096031
11531.250000	-95.006119
11578.125000	-95.186104
11625.000000	-95.280434
11671.875000	-95.217430
11718.750000	-95.261185
11765.625000	-95.896988
11812.500000	-96.113670
11859.375000	-96.154152
11906.250000	-96.437073
11953.125000	-96.944649
12000.000000	-97.030060
12046.875000	-97.100632
12093.750000	-97.034569
12140.625000	-97.234138
12187.500000	-97.456345
12234.375000	-98.111702
12281.250000	-98.176987
12328.125000	-98.495193
12375.000000	-98.072960
12421.875000	-98.085464
12468.750000	-98.680901
12515.625000	-98.997025
12562.500000	-99.175400
12609.375000	-99.183220
12656.250000	-99.554176
12703.125000	-99.860046
12750.000000	-99.712479
12796.875000	-100.071007
12843.750000	-100.234131
12890.625000	-100.364883
12937.500000	-100.611031
12984.375000	-100.700432
13031.250000	-100.654198
13078.125000	-101.014816
13125.000000	-101.391472
13171.875000	-101.709824
13218.750000	-102.015259
13265.625000	-101.853485
13312.500000	-101.876617
13359.375000	-102.498589
13406.250000	-103.171356
13453.125000	-103.133934
13500.000000	-102.592957
13546.875000	-102.752258
13593.750000	-103.096901
13640.625000	-103.682457
13687.500000	-103.605240
13734.375000	-104.289253
13781.250000	-103.785500
13828.125000	-103.815010
13875.000000	-103.996529
13921.875000	-104.539688
13968.750000	-104.635033
14015.625000	-104.414413
14062.500000	-104.574333
14109.375000	-104.764526
