Frequency (Hz)	Level (dB)
46.875000	-41.938393
93.750000	-48.821865
140.625000	-56.751221
187.500000	-61.445084
234.375000	-63.327972
281.250000	-64.023590
328.125000	-64.825691
375.000000	-66.054131
421.875000	-67.289703
468.750000	-68.283707
515.625000	-68.492325
562.500000	-69.242615
609.375000	-69.956551
656.250000	-70.218819
703.125000	-70.333824
750.000000	-70.107155
796.875000	-69.887245
843.750000	-69.487053
890.625000	-69.586601
937.500000	-70.043747
984.375000	-70.232437
1031.250000	-70.334404
1078.125000	-71.113762
1125.000000	-71.834305
1171.875000	-71.994461
1218.750000	-72.875969
1265.625000	-73.400139
1312.500000	-73.384880
1359.375000	-73.583229
1406.250000	-73.537689
1453.125000	-74.161079
1500.000000	-74.407326
1546.875000	-74.076530
1593.750000	-74.254372
1640.625000	-74.605293
1687.500000	-75.008949
1734.375000	-74.922241
1781.250000	-75.582802
1828.125000	-76.111435
1875.000000	-76.386932
1921.875000	-76.603996
1968.750000	-77.145683
2015.625000	-77.120987
2062.500000	-77.376816
2109.375000	-77.172447
2156.250000	-77.216499
2203.125000	-77.697586
2250.000000	-77.638832
2296.875000	-77.093498
2343.750000	-77.299141
2390.625000	-77.252716
2437.500000	-76.970108
2484.375000	-76.934181
2531.250000	-77.086159
2578.125000	-77.148323
2625.000000	-77.175964
2671.875000	-77.401840
2718.750000	-77.566887
2765.625000	-77.777847
2812.500000	-78.019371
2859.375000	-77.994255
2906.250000	-78.356010
2953.125000	-78.349693
3000.000000	-78.247375
3046.875000	-78.466255
3093.750000	-77.951134
3140.625000	-77.579247
3187.500000	-77.811432
3234.375000	-78.330643
3281.250000	-78.467659
3328.125000	-77.939247
3375.000000	-78.351135
3421.875000	-78.434151
3468.750000	-78.861015
3515.625000	-78.891945
3562.500000	-78.963135
3609.375000	-79.173065
3656.250000	-79.155548
3703.125000	-78.621315
3750.000000	-78.845917
3796.875000	-78.866318
3843.750000	-78.829964
3890.625000	-79.262527
3937.500000	-79.031052
3984.375000	-79.169479
4031.250000	-79.235596
4078.125000	-78.806381
4125.000000	-78.928421
4171.875000	-79.827797
4218.750000	-79.706841
4265.625000	-79.574455
4312.500000	-80.041023
4359.375000	-79.938698
4406.250000	-80.066704
4453.125000	-80.543121
4500.000000	-80.443665
4546.875000	-80.272392
4593.750000	-80.635025
4640.625000	-80.556114
4687.500000	-80.561333
4734.375000	-80.438194
4781.250000	-80.617035
4828.125000	-80.546516
4875.000000	-80.884407
4921.875000	-80.845215
4968.750000	-80.701653
5015.625000	-80.606506
5062.500000	-81.124939
5109.375000	-81.463913
5156.250000	-81.346931
5203.125000	-81.284904
5250.000000	-81.317757
5296.875000	-81.178635
5343.750000	-81.499969
5390.625000	-81.767044
5437.500000	-81.798714
5484.375000	-82.370003
5531.250000	-82.721138
5578.125000	-82.213058
5625.000000	-82.592751
5671.875000	-82.750633
5718.750000	-82.484093
5765.625000	-82.675308
5812.500000	-83.202057
5859.375000	-83.310692
5906.250000	-83.564201
5953.125000	-83.677856
6000.000000	-84.066963
6046.875000	-83.993843
6093.750000	-84.313828
6140.625000	-84.328415
6187.500000	-84.081688
6234.375000	-84.464943
6281.250000	-85.118561
6328.125000	-85.047226
6375.000000	-85.228462
6421.875000	-85.103134
6468.750000	-85.370804
