Frequency (Hz)	Level (dB)
46.875000	-23.646494
93.750000	-32.949780
140.625000	-41.672276
187.500000	-46.566090
234.375000	-48.797108
281.250000	-49.422920
328.125000	-49.651718
375.000000	-49.377190
421.875000	-49.189972
468.750000	-50.008839
515.625000	-51.524242
562.500000	-52.106140
609.375000	-51.885895
656.250000	-51.845165
703.125000	-51.911964
750.000000	-51.623810
796.875000	-51.283928
843.750000	-51.562035
890.625000	-51.758995
937.500000	-51.782734
984.375000	-52.223869
1031.250000	-52.731647
1078.125000	-53.272640
1125.000000	-53.983658
1171.875000	-54.318893
1218.750000	-54.190495
1265.625000	-54.923119
1312.500000	-55.404121
1359.375000	-55.485462
1406.250000	-55.907982
1453.125000	-56.490692
1500.000000	-56.434013
1546.875000	-56.484024
1593.750000	-56.856483
1640.625000	-56.992615
1687.500000	-57.205402
1734.375000	-57.411606
1781.250000	-57.955956
1828.125000	-57.894890
1875.000000	-58.116772
1921.875000	-58.652870
1968.750000	-59.314518
2015.625000	-59.547482
2062.500000	-59.570202
2109.375000	-59.813679
2156.250000	-59.810692
2203.125000	-59.691048
2250.000000	-59.839252
2296.875000	-59.815380
2343.750000	-60.219326
2390.625000	-59.867203
2437.500000	-59.485989
2484.375000	-59.598751
2531.250000	-59.979237
2578.125000	-60.154724
2625.000000	-60.019909
2671.875000	-59.961338
2718.750000	-60.138935
2765.625000	-60.082138
2812.500000	-60.155323
2859.375000	-60.204403
2906.250000	-60.549656
2953.125000	-60.887707
3000.000000	-60.849754
3046.875000	-60.720116
3093.750000	-60.597347
3140.625000	-60.879200
3187.500000	-60.909027
3234.375000	-60.833099
3281.250000	-61.008087
3328.125000	-61.135376
3375.000000	-61.272850
3421.875000	-61.434784
3468.750000	-61.283882
3515.625000	-61.027908
3562.500000	-60.800083
3609.375000	-61.334778
3656.250000	-61.219791
3703.125000	-61.484051
3750.000000	-61.409920
3796.875000	-61.367699
3843.750000	-61.168049
3890.625000	-61.272247
3937.500000	-61.778942
3984.375000	-62.150822
4031.250000	-62.003803
4078.125000	-61.471954
4125.000000	-61.682816
4171.875000	-62.112617
4218.750000	-62.272076
4265.625000	-62.219231
4312.500000	-62.088455
4359.375000	-61.625809
4406.250000	-61.894855
4453.125000	-62.239395
4500.000000	-62.040382
4546.875000	-62.247017
4593.750000	-62.468861
4640.625000	-62.624252
4687.500000	-62.723808
4734.375000	-62.862431
4781.250000	-62.541355
4828.125000	-62.543789
4875.000000	-63.035503
4921.875000	-63.077168
4968.750000	-63.007954
5015.625000	-63.079796
5062.500000	-63.275856
5109.375000	-63.488552
5156.250000	-63.368279
5203.125000	-62.874130
5250.000000	-63.622910
5296.875000	-64.186623
5343.750000	-63.775452
5390.625000	-63.496029
5437.500000	-63.689713
5484.375000	-64.311066
5531.250000	-64.089714
5578.125000	-63.898373
5625.000000	-64.051849
5671.875000	-64.164810
5718.750000	-64.480820
5765.625000	-64.449936
5812.500000	-64.569290
5859.375000	-64.628151
5906.250000	-64.475029
5953.125000	-64.915001
6000.000000	-65.098747
6046.875000	-65.394089
6093.750000	-65.570763
6140.625000	-65.910423
6187.500000	-65.529678
6234.375000	-65.101799
6281.250000	-65.345284
6328.125000	-66.084152
6375.000000	-66.220581
6421.875000	-66.466370
6468.750000	-66.339241
6515.625000	-66.290253
6562.500000	-66.053764
6609.375000	-66.628967
6656.250000	-67.068733
6703.125000	-67.337982
6750.000000	-67.224281
6796.875000	-67.153008
6843.750000	-67.546402
6890.625000	-67.513184
6937.500000	-67.540527
6984.375000	-67.914436
7031.250000	-67.853271
7078.125000	-67.932030
7125.000000	-68.140953
7171.875000	-68.325157
7218.750000	-68.258690
7265.625000	-68.329674
7312.500000	-68.732658
7359.375000	-68.883133
7406.250000	-68.720665
7453.125000	-68.778038
7500.000000	-68.698936
7546.875000	-69.128998
7593.750000	-68.868454
7640.625000	-69.068680
7687.500000	-69.410583
7734.375000	-69.271187
7781.250000	-69.580978
7828.125000	-69.727989
7875.000000	-69.608101
7921.875000	-69.864029
7968.750000	-70.021889
8015.625000	-69.755058
8062.500000	-69.603394
8109.375000	-69.682747
8156.250000	-69.638641
8203.125000	-69.698029
8250.000000	-69.933929
8296.875000	-70.069221
8343.750000	-69.759628
8390.625000	-69.998039
8437.500000	-70.515991
8484.375000	-70.208549
8531.250000	-70.049988
8578.125000	-70.305336
8625.000000	-70.416710
8671.875000	-70.546509
8718.750000	-70.766701
8765.625000	-70.588097
8812.500000	-70.733559
8859.375000	-70.730377
8906.250000	-70.554260
8953.125000	-70.632309
9000.000000	-71.013451
9046.875000	-71.182175
9093.750000	-71.032181
9140.625000	-71.096146
9187.500000	-71.383102
9234.375000	-71.684486
9281.250000	-71.453033
9328.125000	-71.006317
