Frequency (Hz)	Level (dB)
46.875000	-36.290611
93.750000	-41.553371
140.625000	-41.274124
187.500000	-39.837509
234.375000	-42.242683
281.250000	-43.950333
328.125000	-43.847473
375.000000	-44.789967
421.875000	-45.971096
468.750000	-46.263996
515.625000	-46.644207
562.500000	-46.683960
609.375000	-46.899952
656.250000	-47.249191
703.125000	-47.418488
750.000000	-47.343128
796.875000	-48.110882
843.750000	-48.554806
890.625000	-48.633289
937.500000	-48.621452
984.375000	-48.833275
1031.250000	-49.210201
1078.125000	-49.752163
1125.000000	-49.977577
1171.875000	-49.741096
1218.750000	-50.116611
1265.625000	-50.337494
1312.500000	-50.521618
1359.375000	-50.959095
1406.250000	-51.542446
1453.125000	-51.508926
1500.000000	-51.554943
1546.875000	-51.768013
1593.750000	-51.927868
1640.625000	-52.241653
1687.500000	-52.100925
1734.375000	-51.807262
1781.250000	-52.057766
1828.125000	-52.546474
1875.000000	-52.724152
1921.875000	-52.924877
1968.750000	-52.599110
2015.625000	-52.274136
2062.500000	-52.419930
2109.375000	-52.707680
2156.250000	-52.735764
2203.125000	-52.397865
2250.000000	-52.278671
2296.875000	-52.736156
2343.750000	-52.719582
2390.625000	-52.327961
2437.500000	-51.968227
2484.375000	-52.203636
2531.250000	-52.313183
2578.125000	-52.176811
2625.000000	-51.999340
2671.875000	-52.220409
2718.750000	-52.053169
2765.625000	-51.960331
2812.500000	-52.224312
2859.375000	-51.821877
2906.250000	-51.943218
2953.125000	-51.921703
3000.000000	-52.298271
3046.875000	-52.430428
3093.750000	-52.377380
3140.625000	-52.402401
3187.500000	-51.979355
3234.375000	-52.104774
3281.250000	-52.246475
3328.125000	-52.188000
3375.000000	-52.250492
3421.875000	-52.316727
3468.750000	-52.476212
3515.625000	-52.491825
3562.500000	-52.881035
3609.375000	-52.647339
3656.250000	-52.230659
3703.125000	-52.222782
3750.000000	-52.298786
3796.875000	-52.701038
3843.750000	-52.645012
3890.625000	-52.467422
3937.500000	-52.815201
3984.375000	-52.939148
4031.250000	-53.173740
4078.125000	-53.151497
4125.000000	-52.491665
4171.875000	-52.647854
4218.750000	-53.065002
4265.625000	-52.923798
4312.500000	-53.235550
4359.375000	-53.052074
4406.250000	-53.418015
4453.125000	-53.469814
4500.000000	-53.574272
4546.875000	-54.028988
4593.750000	-54.008057
4640.625000	-54.306217
4687.500000	-54.156151
4734.375000	-53.958153
4781.250000	-53.922295
4828.125000	-54.429829
4875.000000	-54.799240
4921.875000	-54.550053
4968.750000	-55.047367
5015.625000	-54.834538
5062.500000	-54.987015
5109.375000	-55.194218
5156.250000	-55.313850
5203.125000	-55.441185
5250.000000	-55.303726
5296.875000	-55.230434
5343.750000	-55.673622
5390.625000	-55.725986
5437.500000	-56.013817
5484.375000	-56.389172
5531.250000	-56.560349
5578.125000	-56.456413
5625.000000	-56.878845
5671.875000	-57.161106
5718.750000	-56.760925
5765.625000	-56.975166
5812.500000	-57.263237
5859.375000	-57.312164
5906.250000	-57.559315
5953.125000	-57.525749
6000.000000	-57.743259
6046.875000	-57.703266
6093.750000	-58.122303
6140.625000	-58.268379
6187.500000	-58.206722
6234.375000	-58.482071
6281.250000	-58.868118
6328.125000	-58.998425
6375.000000	-59.220402
6421.875000	-59.493473
6468.750000	-59.613277
6515.625000	-59.596107
6562.500000	-59.739101
6609.375000	-60.029728
6656.250000	-59.720371
6703.125000	-60.186916
