Frequency (Hz)	Level (dB)
46.875000	-40.292656
93.750000	-47.151482
140.625000	-54.184772
187.500000	-57.335667
234.375000	-58.131081
281.250000	-58.799755
328.125000	-59.186470
375.000000	-59.165131
421.875000	-59.776386
468.750000	-60.115364
515.625000	-60.779072
562.500000	-61.153614
609.375000	-61.261753
656.250000	-61.412384
703.125000	-61.209225
750.000000	-61.430820
796.875000	-61.695438
843.750000	-62.221485
890.625000	-62.231003
937.500000	-62.157791
984.375000	-62.115234
1031.250000	-61.922722
1078.125000	-62.448338
1125.000000	-62.856445
1171.875000	-62.879013
1218.750000	-62.925488
1265.625000	-62.842499
1312.500000	-63.123699
1359.375000	-63.364376
1406.250000	-63.441338
1453.125000	-63.481998
1500.000000	-63.710659
1546.875000	-63.770554
1593.750000	-63.934692
1640.625000	-63.902637
1687.500000	-64.158279
1734.375000	-64.300591
1781.250000	-64.260490
1828.125000	-64.330315
1875.000000	-64.400909
1921.875000	-64.576126
1968.750000	-64.831047
2015.625000	-65.198349
2062.500000	-65.660637
2109.375000	-65.482140
2156.250000	-65.745743
2203.125000	-65.417633
2250.000000	-65.368607
2296.875000	-65.649368
2343.750000	-65.594643
2390.625000	-66.090111
2437.500000	-66.362625
2484.375000	-65.845665
2531.250000	-65.475594
2578.125000	-65.690643
2625.000000	-65.604774
2671.875000	-65.740257
2718.750000	-65.856178
2765.625000	-66.131607
2812.500000	-66.511902
2859.375000	-66.437683
2906.250000	-66.584579
2953.125000	-66.690277
3000.000000	-66.321297
3046.875000	-66.378891
3093.750000	-66.572365
3140.625000	-67.177582
3187.500000	-67.359085
3234.375000	-67.056664
3281.250000	-67.613426
3328.125000	-67.603424
3375.000000	-67.476593
3421.875000	-67.300224
3468.750000	-67.408951
3515.625000	-67.802544
3562.500000	-68.003075
3609.375000	-67.881729
3656.250000	-67.976372
3703.125000	-67.865784
3750.000000	-67.469185
3796.875000	-68.118011
3843.750000	-68.638916
3890.625000	-68.835854
3937.500000	-68.153625
3984.375000	-68.156296
4031.250000	-68.673683
4078.125000	-68.730080
4125.000000	-68.995964
4171.875000	-68.830360
4218.750000	-68.901382
4265.625000	-68.986862
4312.500000	-69.048447
4359.375000	-69.253990
4406.250000	-69.531853
4453.125000	-69.423767
4500.000000	-69.152374
4546.875000	-69.491089
4593.750000	-69.793610
4640.625000	-70.005333
4687.500000	-69.866554
4734.375000	-70.056503
4781.250000	-70.075249
4828.125000	-69.812988
4875.000000	-70.455856
4921.875000	-71.289124
4968.750000	-71.303734
5015.625000	-70.842369
5062.500000	-70.448853
5109.375000	-70.512367
5156.250000	-70.701935
5203.125000	-70.980148
5250.000000	-71.378082
5296.875000	-71.402023
5343.750000	-71.545616
5390.625000	-71.762314
5437.500000	-72.006630
5484.375000	-72.056519
5531.250000	-72.261948
5578.125000	-72.172142
5625.000000	-72.104210
5671.875000	-71.907974
5718.750000	-72.204880
5765.625000	-72.491127
5812.500000	-72.671227
5859.375000	-73.150650
5906.250000	-73.374451
5953.125000	-73.231270
6000.000000	-73.709656
6046.875000	-73.665192
6093.750000	-73.729401
6140.625000	-73.757202
6187.500000	-74.425217
6234.375000	-74.170128
6281.250000	-74.565178
6328.125000	-74.772209
6375.000000	-74.530304
6421.875000	-74.421967
6468.750000	-74.908363
6515.625000	-74.334450
6562.500000	-74.847496
6609.375000	-74.970062
6656.250000	-75.193298
6703.125000	-75.649094
6750.000000	-76.330750
6796.875000	-76.531754
6843.750000	-76.417610
6890.625000	-76.446091
6937.500000	-76.627174
6984.375000	-76.641022
7031.250000	-76.643227
7078.125000	-77.200989
7125.000000	-77.528664
7171.875000	-77.442535
7218.750000	-77.223923
7265.625000	-77.117653
7312.500000	-77.575623
7359.375000	-77.397713
7406.250000	-77.377312
7453.125000	-77.767319
7500.000000	-78.417564
7546.875000	-77.938057
7593.750000	-77.768997
7640.625000	-77.547821
7687.500000	-77.984489
7734.375000	-78.106499
7781.250000	-78.446747
7828.125000	-78.330887
7875.000000	-78.823334
7921.875000	-78.927208
7968.750000	-78.923721
8015.625000	-79.146339
8062.500000	-79.314285
8109.375000	-79.067665
8156.250000	-79.270653
8203.125000	-78.863075
8250.000000	-79.096344
8296.875000	-79.160187
8343.750000	-79.358078
8390.625000	-79.657173
8437.500000	-79.718086
8484.375000	-79.908104
8531.250000	-80.280991
8578.125000	-80.098740
8625.000000	-79.927338
8671.875000	-79.848450
8718.750000	-79.958969
8765.625000	-79.962311
8812.500000	-80.227982
8859.375000	-80.478691
8906.250000	-80.558914
8953.125000	-80.352440
9000.000000	-80.743652
9046.875000	-80.678108
9093.750000	-80.167671
9140.625000	-80.097176
9187.500000	-80.634880
9234.375000	-80.881882
9281.250000	-81.289375
9328.125000	-81.760109
9375.000000	-81.500237
9421.875000	-81.497734
9468.750000	-81.560715
9515.625000	-81.622871
9562.500000	-81.790695
