Frequency (Hz)	Level (dB)
46.875000	-57.898369
93.750000	-65.469681
140.625000	-69.302422
187.500000	-70.249268
234.375000	-70.610481
281.250000	-71.645500
328.125000	-72.391678
375.000000	-71.421165
421.875000	-71.284195
468.750000	-71.677673
515.625000	-73.203636
562.500000	-73.831726
609.375000	-73.181900
656.250000	-72.219788
703.125000	-72.012779
750.000000	-71.809418
796.875000	-72.074585
843.750000	-71.998840
890.625000	-71.875755
937.500000	-72.185326
984.375000	-71.846893
1031.250000	-71.947563
1078.125000	-72.887337
1125.000000	-74.036514
1171.875000	-74.579926
1218.750000	-75.326912
1265.625000	-76.425789
1312.500000	-76.976776
1359.375000	-77.258255
1406.250000	-77.921051
1453.125000	-78.528305
1500.000000	-79.537743
1546.875000	-79.839592
1593.750000	-79.992149
1640.625000	-80.538445
1687.500000	-80.998024
1734.375000	-81.709145
1781.250000	-82.801132
1828.125000	-83.273979
1875.000000	-83.395660
1921.875000	-83.472519
1968.750000	-83.967964
2015.625000	-84.457237
2062.500000	-84.977097
2109.375000	-84.911568
2156.250000	-84.696060
2203.125000	-84.726746
2250.000000	-84.965927
2296.875000	-85.245842
2343.750000	-85.309654
2390.625000	-85.409058
2437.500000	-85.180008
2484.375000	-85.610176
2531.250000	-86.368759
2578.125000	-86.139969
2625.000000	-86.022697
2671.875000	-86.130043
2718.750000	-85.928452
2765.625000	-86.234741
2812.500000	-86.270470
2859.375000	-86.503769
2906.250000	-86.389923
2953.125000	-86.603256
3000.000000	-86.631287
3046.875000	-86.612022
3093.750000	-86.561157
3140.625000	-86.581604
3187.500000	-86.768158
3234.375000	-86.396751
3281.250000	-86.194809
3328.125000	-86.276108
3375.000000	-86.684578
3421.875000	-87.197830
3468.750000	-87.004143
3515.625000	-86.868622
3562.500000	-87.052933
3609.375000	-86.752205
3656.250000	-87.155334
3703.125000	-87.214989
3750.000000	-86.813889
3796.875000	-86.956383
3843.750000	-87.577927
3890.625000	-87.908226
3937.500000	-87.454277
3984.375000	-87.365593
4031.250000	-87.813622
4078.125000	-87.875443
4125.000000	-87.980736
4171.875000	-88.259789
4218.750000	-88.136833
4265.625000	-87.885704
4312.500000	-88.125885
4359.375000	-88.029343
4406.250000	-88.494141
4453.125000	-88.555382
4500.000000	-88.199127
4546.875000	-88.328850
4593.750000	-88.346809
4640.625000	-88.589912
4687.500000	-88.638847
4734.375000	-88.520317
4781.250000	-89.020859
4828.125000	-89.251213
4875.000000	-89.193108
4921.875000	-88.703850
4968.750000	-89.176033
5015.625000	-89.040459
5062.500000	-88.870705
5109.375000	-89.046806
5156.250000	-87.997993
5203.125000	-86.849701
5250.000000	-87.361809
5296.875000	-87.503372
5343.750000	-88.096405
5390.625000	-89.334816
5437.500000	-89.043655
5484.375000	-89.420158
5531.250000	-89.567436
5578.125000	-89.406120
5625.000000	-88.889938
5671.875000	-88.725334
5718.750000	-89.285583
5765.625000	-89.700531
5812.500000	-90.220291
5859.375000	-90.177719
5906.250000	-90.196892
5953.125000	-90.509392
6000.000000	-90.280350
6046.875000	-90.593987
6093.750000	-91.078781
6140.625000	-91.172966
6187.500000	-90.877464
6234.375000	-91.103851
6281.250000	-91.649796
6328.125000	-91.672409
6375.000000	-91.891899
6421.875000	-91.518013
6468.750000	-92.046303
6515.625000	-92.293884
6562.500000	-92.206390
6609.375000	-91.906578
6656.250000	-91.895164
6703.125000	-91.930122
6750.000000	-92.330612
6796.875000	-92.508514
6843.750000	-92.486816
6890.625000	-92.303864
6937.500000	-92.717674
6984.375000	-92.886192
7031.250000	-92.834641
7078.125000	-92.859062
7125.000000	-93.151207
7171.875000	-93.055611
7218.750000	-93.295250
7265.625000	-93.282425
7312.500000	-93.293968
7359.375000	-93.330360
7406.250000	-93.764641
7453.125000	-93.754875
7500.000000	-93.801140
7546.875000	-94.097725
7593.750000	-94.533409
7640.625000	-94.273041
7687.500000	-94.172104
7734.375000	-94.295258
7781.250000	-94.254868
7828.125000	-94.317917
7875.000000	-94.683640
7921.875000	-94.556992
7968.750000	-94.763214
8015.625000	-94.955719
8062.500000	-94.731087
8109.375000	-94.983444
8156.250000	-95.070007
8203.125000	-95.133316
8250.000000	-95.189903
8296.875000	-95.307571
8343.750000	-95.455597
8390.625000	-95.333801
8437.500000	-95.189743
8484.375000	-94.952003
8531.250000	-95.016136
8578.125000	-95.384888
8625.000000	-95.637131
8671.875000	-95.722687
8718.750000	-95.523949
8765.625000	-95.464157
8812.500000	-95.457275
8859.375000	-95.734283
8906.250000	-96.056580
8953.125000	-96.251045
9000.000000	-96.206718
9046.875000	-96.185310
9093.750000	-96.471092
9140.625000	-96.360535
9187.500000	-96.368370
9234.375000	-96.904930
9281.250000	-96.696190
9328.125000	-96.542358
9375.000000	-96.856247
9421.875000	-97.019859
9468.750000	-97.064102
9515.625000	-96.976562
9562.500000	-96.968559
9609.375000	-96.994110
9656.250000	-96.984032
9703.125000	-96.912277
9750.000000	-96.909714
9796.875000	-97.418579
9843.750000	-97.557663
9890.625000	-97.463280
9937.500000	-98.140091
9984.375000	-98.178864
10031.250000	-98.196747
10078.125000	-98.189163
10125.000000	-98.323196
10171.875000	-98.495995
10218.750000	-98.650223
10265.625000	-98.978973
10312.500000	-99.282097
10359.375000	-99.838860
10406.250000	-99.639687
10453.125000	-99.832870
10500.000000	-100.362076
10546.875000	-100.187057
10593.750000	-100.118828
10640.625000	-100.199898
10687.500000	-100.568359
10734.375000	-100.460472
10781.250000	-100.357536
10828.125000	-100.690338
10875.000000	-100.620583
10921.875000	-100.550735
10968.750000	-100.704468
11015.625000	-100.701431
11062.500000	-100.675194
11109.375000	-100.751320
11156.250000	-100.753487
11203.125000	-101.075119
11250.000000	-101.388351
11296.875000	-101.394203
11343.750000	-101.607498
11390.625000	-102.042763
11437.500000	-101.481636
11484.375000	-101.899063
11531.250000	-102.268799
11578.125000	-102.043106
11625.000000	-102.307991
11671.875000	-102.334213
11718.750000	-102.463226
11765.625000	-102.508408
11812.500000	-102.966156
11859.375000	-103.274467
11906.250000	-103.384354
11953.125000	-103.388527
12000.000000	-103.689827
12046.875000	-103.696495
12093.750000	-103.781349
12140.625000	-103.699989
12187.500000	-104.070610
12234.375000	-103.994553
12281.250000	-104.025688
12328.125000	-103.984955
12375.000000	-104.180244
12421.875000	-104.563637
12468.750000	-104.882179
12515.625000	-104.693550
12562.500000	-104.706047
12609.375000	-105.012978
12656.250000	-104.982445
12703.125000	-104.886871
12750.000000	-104.972191
12796.875000	-105.245674
12843.750000	-105.335579
12890.625000	-105.103439
12937.500000	-105.638710
12984.375000	-106.025909
13031.250000	-105.677887
13078.125000	-105.847328
13125.000000	-106.069389
13171.875000	-106.006294
13218.750000	-106.444138
13265.625000	-106.282753
13312.500000	-106.574181
13359.375000	-106.713684
13406.250000	-106.590614
13453.125000	-106.659454
13500.000000	-106.612572
13546.875000	-107.109398
13593.750000	-107.065292
13640.625000	-107.223763
13687.500000	-107.295647
13734.375000	-107.435570
13781.250000	-107.532593
13828.125000	-107.497009
13875.000000	-107.854294
13921.875000	-107.758324
13968.750000	-107.426292
14015.625000	-107.863953
14062.500000	-107.765648
14109.375000	-107.627182
14156.250000	-108.023560
14203.125000	-108.101875
14250.000000	-108.105415
14296.875000	-107.919273
14343.750000	-108.139877
14390.625000	-108.227715
14437.500000	-108.051414
14484.375000	-108.139404
14531.250000	-108.308395
14578.125000	-108.342926
14625.000000	-108.275780
14671.875000	-108.312759
14718.750000	-108.270493
14765.625000	-108.178116
14812.500000	-108.625519
14859.375000	-109.084686
14906.250000	-108.768623
14953.125000	-108.629585
15000.000000	-108.489265
15046.875000	-108.695793
15093.750000	-108.505287
15140.625000	-108.908417
15187.500000	-108.985283
15234.375000	-108.886147
15281.250000	-108.733162
15328.125000	-109.014977
15375.000000	-109.123390
15421.875000	-109.197021
15468.750000	-108.913490
15515.625000	-108.653519
15562.500000	-109.122162
15609.375000	-109.274368
15656.250000	-109.208221
15703.125000	-109.507088
15750.000000	-109.658501
15796.875000	-109.772537
15843.750000	-109.891075
15890.625000	-109.781891
15937.500000	-109.780991
15984.375000	-109.148163
16031.250000	-108.708801
16078.125000	-108.564453
16125.000000	-108.673958
16171.875000	-108.840706
16218.750000	-108.821198
16265.625000	-108.760971
16312.500000	-108.589584
16359.375000	-108.709671
16406.250000	-109.364700
16453.125000	-108.707832
16500.000000	-108.690361
16546.875000	-109.280624
16593.750000	-109.175682
16640.625000	-109.270126
16687.500000	-109.217781
16734.375000	-109.255692
16781.250000	-109.180298
16828.125000	-109.176910
16875.000000	-109.028961
16921.875000	-109.065216
16968.750000	-108.939339
17015.625000	-108.852814
17062.500000	-109.473679
17109.375000	-109.389145
17156.250000	-109.185791
17203.125000	-109.067123
17250.000000	-108.799538
17296.875000	-108.960793
17343.750000	-109.197014
17390.625000	-108.951485
17437.500000	-109.389778
17484.375000	-109.663475
17531.250000	-109.576958
17578.125000	-109.688217
17625.000000	-109.267006
17671.875000	-108.987511
17718.750000	-109.323738
17765.625000	-109.477234
17812.500000	-109.453300
17859.375000	-109.140785
17906.250000	-109.698112
17953.125000	-109.770866
18000.000000	-110.057106
18046.875000	-109.929176
18093.750000	-110.028580
18140.625000	-109.814400
18187.500000	-109.704903
18234.375000	-109.461678
18281.250000	-109.943031
18328.125000	-110.067177
18375.000000	-109.932587
18421.875000	-110.047142
18468.750000	-110.191551
18515.625000	-110.375725
18562.500000	-110.459641
18609.375000	-110.190765
18656.250000	-110.048996
18703.125000	-110.050690
18750.000000	-110.448135
18796.875000	-110.642502
18843.750000	-110.207680
18890.625000	-110.121407
18937.500000	-110.369255
18984.375000	-110.562325
19031.250000	-110.638596
19078.125000	-110.521614
19125.000000	-110.629356
19171.875000	-110.627464
19218.750000	-110.893227
19265.625000	-111.202713
19312.500000	-111.226128
19359.375000	-111.720306
19406.250000	-112.478897
19453.125000	-112.880600
19500.000000	-113.202194
19546.875000	-114.841499
19593.750000	-118.525620
19640.625000	-126.525284
19687.500000	-136.402756
