Frequency (Hz)	Level (dB)
46.875000	-25.813187
93.750000	-33.943989
140.625000	-43.719337
187.500000	-49.138622
234.375000	-51.810570
281.250000	-52.141365
328.125000	-52.224506
375.000000	-51.658039
421.875000	-51.832169
468.750000	-52.207047
515.625000	-52.506451
562.500000	-52.499325
609.375000	-52.401131
656.250000	-51.857140
703.125000	-51.874252
750.000000	-52.117786
796.875000	-51.765377
843.750000	-51.666023
890.625000	-51.753887
937.500000	-51.779549
984.375000	-52.102585
1031.250000	-53.019478
1078.125000	-53.597363
1125.000000	-54.059944
1171.875000	-54.485424
1218.750000	-55.115189
1265.625000	-55.743412
1312.500000	-55.692448
1359.375000	-55.903530
1406.250000	-56.472889
1453.125000	-57.056755
1500.000000	-57.592373
1546.875000	-57.649265
1593.750000	-57.614735
1640.625000	-58.193302
1687.500000	-59.149914
1734.375000	-59.221382
1781.250000	-59.529865
1828.125000	-59.800900
1875.000000	-60.097019
1921.875000	-60.194283
1968.750000	-60.156868
2015.625000	-60.177074
2062.500000	-60.304531
2109.375000	-60.610275
2156.250000	-60.952873
2203.125000	-60.935612
2250.000000	-61.156208
2296.875000	-61.290588
2343.750000	-61.192642
2390.625000	-61.008591
2437.500000	-60.921688
2484.375000	-61.078491
2531.250000	-60.272800
2578.125000	-60.474178
2625.000000	-60.386391
2671.875000	-60.930092
2718.750000	-61.255795
2765.625000	-61.246002
2812.500000	-61.055283
2859.375000	-61.438770
2906.250000	-61.254539
2953.125000	-61.158970
3000.000000	-61.645100
3046.875000	-61.384739
3093.750000	-61.060291
3140.625000	-61.261818
3187.500000	-61.392799
3234.375000	-61.553391
3281.250000	-61.830784
3328.125000	-61.874882
3375.000000	-61.524990
3421.875000	-61.874157
3468.750000	-62.062767
3515.625000	-62.107605
3562.500000	-61.992859
3609.375000	-61.691734
3656.250000	-61.832497
3703.125000	-62.079372
3750.000000	-61.617794
3796.875000	-61.953243
3843.750000	-62.408901
3890.625000	-62.178642
3937.500000	-62.322483
3984.375000	-62.431683
4031.250000	-62.500862
4078.125000	-62.415810
4125.000000	-62.805141
4171.875000	-62.920269
4218.750000	-63.051086
4265.625000	-62.887650
4312.500000	-62.757919
4359.375000	-62.742306
4406.250000	-62.916641
4453.125000	-63.234257
4500.000000	-63.199673
4546.875000	-63.087173
4593.750000	-62.896725
4640.625000	-63.145149
4687.500000	-63.324608
4734.375000	-64.124924
4781.250000	-64.512390
4828.125000	-63.733543
4875.000000	-63.910709
4921.875000	-64.408295
4968.750000	-64.613937
5015.625000	-64.726181
5062.500000	-64.781952
5109.375000	-64.585403
5156.250000	-64.588783
5203.125000	-64.462685
5250.000000	-65.096626
5296.875000	-65.371162
5343.750000	-65.242821
5390.625000	-65.408585
5437.500000	-65.556122
5484.375000	-65.673485
5531.250000	-65.633362
5578.125000	-65.993790
5625.000000	-66.074829
5671.875000	-66.293793
5718.750000	-66.278717
5765.625000	-66.039253
5812.500000	-66.491104
5859.375000	-67.058723
5906.250000	-67.159889
5953.125000	-67.133797
6000.000000	-67.386314
6046.875000	-67.607033
6093.750000	-67.765114
6140.625000	-67.902992
6187.500000	-67.939667
6234.375000	-68.088272
6281.250000	-68.239990
6328.125000	-68.526955
6375.000000	-68.519859
6421.875000	-68.049606
6468.750000	-68.506248
6515.625000	-69.271202
6562.500000	-69.224998
6609.375000	-69.519501
6656.250000	-69.640450
6703.125000	-70.291107
6750.000000	-70.538345
6796.875000	-70.214409
6843.750000	-70.488297
6890.625000	-70.859848
6937.500000	-71.152664
6984.375000	-71.350105
7031.250000	-71.291145
7078.125000	-71.772102
7125.000000	-72.243538
7171.875000	-72.122108
7218.750000	-71.991920
7265.625000	-71.979652
7312.500000	-72.515877
7359.375000	-72.838951
7406.250000	-73.214096
7453.125000	-73.362297
7500.000000	-73.096581
7546.875000	-72.856216
7593.750000	-73.480873
7640.625000	-73.729195
7687.500000	-73.739540
7734.375000	-73.635246
7781.250000	-73.987686
7828.125000	-74.208443
7875.000000	-74.553108
7921.875000	-74.560303
7968.750000	-74.642899
8015.625000	-74.722168
8062.500000	-74.705711
8109.375000	-74.402077
8156.250000	-74.466232
8203.125000	-75.367157
8250.000000	-75.654602
8296.875000	-75.567467
8343.750000	-75.662193
8390.625000	-76.227486
8437.500000	-75.839500
8484.375000	-75.723816
8531.250000	-75.901131
8578.125000	-76.161636
8625.000000	-76.047333
8671.875000	-76.302330
8718.750000	-76.471275
8765.625000	-76.360825
8812.500000	-76.456879
8859.375000	-76.761986
8906.250000	-76.743927
8953.125000	-77.074875
9000.000000	-77.455223
9046.875000	-77.313957
9093.750000	-77.709602
9140.625000	-77.806625
9187.500000	-77.838768
9234.375000	-77.958450
9281.250000	-78.018089
9328.125000	-78.088669
9375.000000	-78.410820
9421.875000	-78.639664
9468.750000	-78.703674
9515.625000	-78.684273
9562.500000	-78.944710
9609.375000	-79.245880
9656.250000	-79.461952
9703.125000	-79.436165
9750.000000	-79.944450
9796.875000	-80.563400
9843.750000	-80.240967
9890.625000	-80.024849
9937.500000	-80.245163
9984.375000	-80.510353
10031.250000	-80.592537
10078.125000	-80.557495
10125.000000	-80.339027
10171.875000	-80.646774
10218.750000	-81.065323
10265.625000	-80.812141
10312.500000	-80.678368
10359.375000	-81.406219
10406.250000	-81.736214
10453.125000	-81.847908
10500.000000	-81.912064
10546.875000	-81.528236
10593.750000	-81.827515
10640.625000	-82.395454
10687.500000	-82.671478
10734.375000	-82.548141
10781.250000	-82.726372
10828.125000	-82.453598
10875.000000	-82.855217
10921.875000	-82.989929
10968.750000	-82.705566
11015.625000	-82.829880
11062.500000	-82.946785
11109.375000	-83.386520
11156.250000	-83.423409
11203.125000	-83.348251
11250.000000	-83.864616
11296.875000	-84.152664
11343.750000	-83.762222
11390.625000	-83.551804
11437.500000	-84.025757
11484.375000	-84.984016
11531.250000	-85.363472
11578.125000	-85.777412
11625.000000	-85.535362
11671.875000	-85.298355
11718.750000	-85.276932
11765.625000	-85.329926
11812.500000	-86.004974
11859.375000	-86.052025
11906.250000	-86.267838
11953.125000	-86.027184
12000.000000	-86.266876
12046.875000	-86.773155
12093.750000	-86.881798
12140.625000	-87.213013
12187.500000	-87.487503
12234.375000	-87.527451
12281.250000	-87.790016
12328.125000	-88.007149
12375.000000	-88.026382
12421.875000	-88.452942
12468.750000	-88.929550
12515.625000	-89.135040
12562.500000	-88.892860
12609.375000	-89.036346
12656.250000	-89.364082
12703.125000	-89.205872
12750.000000	-89.545639
12796.875000	-89.466698
12843.750000	-89.384491
12890.625000	-90.127907
12937.500000	-90.221329
12984.375000	-90.084740
13031.250000	-90.134850
13078.125000	-89.998535
13125.000000	-90.239830
13171.875000	-90.593399
13218.750000	-91.319733
13265.625000	-90.993202
13312.500000	-90.880592
13359.375000	-91.470741
13406.250000	-91.527824
13453.125000	-91.478134
13500.000000	-91.683014
13546.875000	-91.909782
13593.750000	-91.807419
13640.625000	-92.312035
13687.500000	-92.044006
13734.375000	-91.707672
13781.250000	-92.085991
13828.125000	-92.561752
13875.000000	-92.975143
13921.875000	-92.782280
13968.750000	-93.024529
14015.625000	-93.412132
14062.500000	-92.992470
14109.375000	-92.922867
14156.250000	-93.098312
14203.125000	-93.371201
14250.000000	-94.115318
14296.875000	-93.665413
14343.750000	-93.584679
14390.625000	-93.850395
14437.500000	-93.617836
14484.375000	-93.847466
14531.250000	-93.952614
14578.125000	-94.134499
14625.000000	-93.673042
14671.875000	-93.572830
14718.750000	-94.108162
14765.625000	-94.358337
14812.500000	-94.438942
14859.375000	-94.601059
14906.250000	-94.540298
14953.125000	-93.750916
15000.000000	-93.982819
15046.875000	-94.450325
15093.750000	-94.451485
15140.625000	-94.722542
15187.500000	-94.729240
15234.375000	-94.743881
15281.250000	-95.080727
15328.125000	-95.065506
15375.000000	-95.029129
15421.875000	-94.704315
15468.750000	-94.846901
15515.625000	-95.411209
15562.500000	-95.244698
15609.375000	-94.721870
15656.250000	-94.693108
15703.125000	-95.214172
15750.000000	-94.971512
15796.875000	-94.747498
15843.750000	-95.083305
15890.625000	-95.571030
15937.500000	-95.376595
15984.375000	-95.538742
16031.250000	-97.484848
16078.125000	-98.421013
16125.000000	-98.332092
16171.875000	-99.057106
16218.750000	-98.790985
16265.625000	-99.199997
16312.500000	-99.401070
16359.375000	-99.506653
16406.250000	-98.746262
16453.125000	-98.699799
16500.000000	-97.904320
16546.875000	-97.116776
16593.750000	-98.045364
16640.625000	-98.883400
16687.500000	-98.341705
16734.375000	-98.110207
16781.250000	-98.258293
16828.125000	-98.456787
16875.000000	-98.654831
16921.875000	-98.357689
16968.750000	-97.814224
17015.625000	-97.525154
17062.500000	-97.458954
17109.375000	-98.854240
17156.250000	-100.155182
17203.125000	-99.230530
17250.000000	-98.450401
17296.875000	-98.633202
17343.750000	-98.426186
17390.625000	-98.663216
17437.500000	-99.318398
17484.375000	-99.388229
17531.250000	-98.330147
17578.125000	-98.287430
17625.000000	-98.202988
17671.875000	-98.333977
17718.750000	-98.851746
17765.625000	-99.585732
17812.500000	-99.430847
17859.375000	-98.690063
17906.250000	-98.191452
17953.125000	-98.379654
18000.000000	-99.112289
18046.875000	-99.776527
18093.750000	-99.516998
18140.625000	-99.081444
18187.500000	-99.448814
18234.375000	-98.475052
18281.250000	-98.295670
18328.125000	-99.387321
18375.000000	-98.834656
18421.875000	-98.908844
18468.750000	-100.566254
18515.625000	-102.067337
18562.500000	-100.593040
18609.375000	-99.940125
18656.250000	-100.143349
18703.125000	-99.710205
18750.000000	-100.765068
18796.875000	-102.164253
18843.750000	-102.234192
18890.625000	-102.136917
18937.500000	-101.689934
18984.375000	-102.028572
19031.250000	-101.911903
19078.125000	-102.874924
19125.000000	-103.916397
19171.875000	-102.876762
19218.750000	-103.171516
19265.625000	-104.670944
19312.500000	-103.954002
19359.375000	-103.803841
19406.250000	-106.243942
19453.125000	-106.846886
19500.000000	-108.076530
19546.875000	-110.929153
19593.750000	-114.480881
19640.625000	-120.183517
19687.500000	-129.935730
19734.375000	-135.561447
19781.250000	-139.702194
19828.125000	-140.425201
19875.000000	-140.585876
19921.875000	-143.776688
19968.750000	-144.144409
20015.625000	-137.059341
20062.500000	-132.630798
20109.375000	-129.872055
20156.250000	-128.401901
20203.125000	-127.825874
20250.000000	-127.689911
20296.875000	-128.102249
20343.750000	-129.033524
20390.625000	-130.787994
20437.500000	-133.665085
20484.375000	-137.246185
20531.250000	-141.294403
20578.125000	-144.804108
20625.000000	-146.877274
20671.875000	-147.856018
20718.750000	-148.272980
20765.625000	-148.746124
20812.500000	-148.922241
20859.375000	-148.507858
20906.250000	-143.634460
20953.125000	-136.368256
21000.000000	-134.775391
21046.875000	-138.015228
21093.750000	-146.600189
21140.625000	-148.937286
21187.500000	-148.596664
21234.375000	-148.590347
21281.250000	-148.872253
21328.125000	-148.421722
21375.000000	-147.919189
21421.875000	-148.189194
21468.750000	-148.087204
21515.625000	-148.004669
21562.500000	-148.321945
21609.375000	-148.126205
21656.250000	-148.037155
21703.125000	-147.910004
21750.000000	-147.476913
21796.875000	-147.744247
21843.750000	-147.738449
21890.625000	-147.924042
21937.500000	-147.833664
21984.375000	-147.816071
22031.250000	-147.871140
22078.125000	-147.931808
22125.000000	-147.769409
22171.875000	-147.482239
22218.750000	-147.765427
22265.625000	-147.680084
22312.500000	-147.766632
22359.375000	-146.635941
22406.250000	-143.668884
22453.125000	-135.819763
22500.000000	-135.126358
22546.875000	-141.109070
22593.750000	-145.929398
22640.625000	-147.067749
22687.500000	-147.492584
22734.375000	-147.629456
22781.250000	-147.618317
22828.125000	-147.354721
22875.000000	-147.305603
22921.875000	-147.201309
22968.750000	-147.192123
23015.625000	-147.357346
23062.500000	-147.258408
23109.375000	-147.253510
23156.250000	-147.325714
23203.125000	-146.868683
23250.000000	-147.099365
23296.875000	-147.166077
23343.750000	-147.366531
23390.625000	-147.683273
23437.500000	-147.214920
23484.375000	-147.035934
23531.250000	-147.074951
23578.125000	-147.020004
23625.000000	-146.936020
23671.875000	-147.298431
23718.750000	-147.647583
23765.625000	-147.386292
23812.500000	-147.548630
23859.375000	-146.820099
23906.250000	-142.338608
23953.125000	-138.382004
